step,position,health_level,resource_level,air_pollution,ground_pollution
3,"(6, 6)",100.0,100,2.5647204127934233,1.8299715693531997
3,"(6, 9)",100.0,100,0.0,0.0
3,"(7, 5)",100.0,100,0.0,0.0
3,"(7, 7)",100.0,100,0.6740723224599494,0.288647476142977
3,"(8, 1)",100.0,100,8.88930153883419,6.15023434958913
3,"(8, 3)",100.0,100,44.99787787609944,43.418003645797754
3,"(8, 4)",100.0,100,36.87256373146793,37.58918791339685
3,"(8, 9)",100.0,100,0.0,0.0
3,"(9, 0)",100.0,100,4.959471520065759,3.455989553854857
3,"(9, 5)",100.0,100,0.35677654384725316,0.17752934213707797
3,"(9, 6)",100.0,100,4.580594203342801,3.268997286717204
4,"(0, 3)",100.0,100,8.576951847920926,7.802765145387494
4,"(0, 4)",100.0,100,37.93853498164377,45.68904821730476
4,"(0, 5)",100.0,100,48.13631324053567,58.87279733464301
4,"(1, 2)",100.0,100,3.4283258388127007,3.174302870744919
4,"(1, 3)",100.0,100,31.547994746719052,40.612220634644416
4,"(1, 5)",100.0,100,3.5102706255024194,3.204380972498625
4,"(1, 7)",100.0,100,11.882369221393063,10.208548236524075
4,"(2, 1)",100.0,100,31.216674859792217,39.56170747783004
4,"(2, 5)",100.0,100,32.34122721851569,40.27299855642418
4,"(2, 6)",100.0,100,11.512108536333129,9.956318152605142
4,"(4, 2)",100.0,100,34.61110206135205,42.78002822396403
4,"(4, 5)",100.0,100,3.4111654919156726,2.5212548044118464
4,"(4, 8)",100.0,100,55.84351405838689,66.21955479133761
4,"(5, 4)",100.0,100,3.420168987531055,3.136353428669899
4,"(5, 7)",100.0,100,11.343049622654199,10.57801288661414
4,"(6, 0)",100.0,100,41.5934617403433,52.8291279938162
4,"(6, 1)",100.0,100,0.13981665300786644,0.06101292009793386
4,"(6, 2)",100.0,100,1.2769301756505709,0.5857859106856288
4,"(6, 6)",100.0,100,3.392103035211171,3.1594861790441584
4,"(6, 9)",100.0,100,0.0,0.0
4,"(7, 5)",100.0,100,0.0059115709747070404,0.0020098191288523736
4,"(7, 7)",100.0,100,1.2231710470893504,0.7420777184498438
4,"(8, 1)",100.0,100,12.245068349182018,10.946842177267387
4,"(8, 3)",100.0,100,52.35075581818123,62.93844567462973
4,"(8, 4)",100.0,100,41.58826915948156,52.82720415463268
4,"(8, 9)",100.0,100,0.0,0.0
4,"(9, 0)",100.0,100,6.76360188734084,6.105697714625468
4,"(9, 5)",100.0,100,0.646738976377454,0.42508810205305647
4,"(9, 6)",100.0,100,6.05282381651844,5.645686736581222
5,"(0, 3)",100.0,100,10.497099978851292,12.01466342252597
5,"(0, 4)",100.0,100,42.35142207316098,61.356909125065556
5,"(0, 5)",100.0,100,53.367897113517564,78.56427875409597
5,"(1, 2)",100.0,100,4.166013839987551,4.839879338542722
5,"(1, 3)",100.0,100,34.631115786765946,53.67204613306333
5,"(1, 5)",100.0,100,4.331848575927495,4.9275086424739944
5,"(1, 7)",100.0,100,14.759803361961344,15.966921827509026
5,"(2, 1)",100.0,100,34.12652390738857,51.8785586532199
5,"(2, 5)",100.0,100,35.768181684249,53.22333508064824
5,"(2, 6)",100.0,100,14.184072665143978,15.465400049217651
5,"(4, 2)",100.0,100,38.12942756166993,56.73715740885228
5,"(4, 5)",100.0,100,4.110143165628889,3.769290265511957
5,"(4, 8)",100.0,100,62.47425159390248,89.64092368468356
5,"(5, 4)",100.0,100,4.1131593391521415,4.856234237506128
5,"(5, 7)",100.0,100,13.595371666768365,16.03951348320708
5,"(6, 0)",100.0,100,45.38573657942136,69.25366374370665
5,"(6, 1)",100.0,100,0.294860025333332,0.1640556867641252
5,"(6, 2)",100.0,100,1.911756564950026,1.1913113730237863
5,"(6, 6)",100.0,100,4.07248256265246,4.788046612017422
5,"(6, 9)",100.0,100,0.0,0.0
5,"(7, 5)",100.0,100,0.02301842460426301,0.009896862191933134
5,"(7, 7)",100.0,100,1.7739913729901444,1.4302725454843037
5,"(8, 1)",100.0,100,15.164375977455629,17.023412522886414
5,"(8, 3)",100.0,100,58.276348490041414,84.6374838731696
5,"(8, 4)",100.0,100,45.36422384309925,69.24360913258714
5,"(8, 9)",100.0,100,0.0,0.0
5,"(9, 0)",100.0,100,8.307082298442436,9.432506703087286
5,"(9, 5)",100.0,100,0.9371289465166023,0.7937438147153993
5,"(9, 6)",100.0,100,7.246470007624101,8.552937646958794
6,"(0, 3)",100.0,100,12.11637788611587,16.987167456344995
6,"(0, 4)",100.0,100,46.148504423476865,78.35619936288325
6,"(0, 5)",100.0,100,57.869396458206474,99.77490700306217
6,"(1, 2)",100.0,100,4.797914000580136,6.790592482465675
6,"(1, 3)",100.0,100,37.34482497742137,67.6639790409967
6,"(1, 5)",100.0,100,5.06060281712656,6.976434542756481
6,"(1, 7)",100.0,100,17.22932189973532,22.91546184147344
6,"(2, 1)",100.0,100,36.67734523661658,64.90606377228151
6,"(2, 5)",100.0,100,38.78953740603854,67.09900229355428
6,"(2, 6)",100.0,100,16.448744143135258,22.060515771876393
6,"(4, 2)",100.0,100,41.14057400308098,71.64870243211365
6,"(4, 5)",100.0,100,4.6916293274904355,5.19048719139179
6,"(4, 8)",100.0,100,68.0516319045978,115.13415379173749
6,"(5, 4)",100.0,100,4.68302166236799,6.944049559553257
6,"(5, 7)",100.0,100,15.424464357844665,22.370471741045197
6,"(6, 0)",100.0,100,48.686413974328524,86.60307848940595
6,"(6, 1)",100.0,100,0.48334785727068974,0.33800763848783716
6,"(6, 2)",100.0,100,2.517100099568696,2.095308721541467
6,"(6, 6)",100.0,100,4.633512945439829,6.675518773552501
6,"(6, 9)",100.0,100,0.0,0.0
6,"(7, 5)",100.0,100,0.052057570939859424,0.027855012040947865
6,"(7, 7)",100.0,100,2.2707337669310927,2.3455773116455894
6,"(8, 1)",100.0,100,17.642460360294233,24.26090928975153
6,"(8, 3)",100.0,100,63.28123797312776,108.11903227390813
6,"(8, 4)",100.0,100,48.63481948256601,86.57300156894304
6,"(8, 9)",100.0,100,0.0,0.0
6,"(9, 0)",100.0,100,9.599929855945591,13.362921165917122
6,"(9, 5)",100.0,100,1.198638193894171,1.2793950883426621
6,"(9, 6)",100.0,100,8.209207905150192,11.914283184883317
7,"(0, 3)",100.0,100,13.502810743390762,22.649118948377986
7,"(0, 4)",100.0,100,49.57871391881195,96.5099804752114
7,"(0, 5)",100.0,100,61.964280546734585,122.28589308451242
7,"(1, 2)",100.0,100,5.3506136527630295,9.009073587239277
7,"(1, 3)",100.0,100,39.86984654436921,82.46459326240512
7,"(1, 5)",100.0,100,5.711639072874388,9.327527199995584
7,"(1, 7)",100.0,100,19.357610189807964,30.95143037882404
7,"(2, 1)",100.0,100,39.059716655112794,78.53667046814815
7,"(2, 5)",100.0,100,41.57905475849395,81.77548950777802
7,"(2, 6)",100.0,100,18.387163923018353,29.63529666263933
7,"(4, 2)",100.0,100,43.88603918009313,87.36125400509208
7,"(4, 5)",100.0,100,5.189159376734198,6.759721307750651
7,"(4, 8)",100.0,100,73.00063730368501,142.39555383810873
7,"(5, 4)",100.0,100,5.164951439566368,9.362217428586739
7,"(5, 7)",100.0,100,16.95454608455176,29.466235274592865
7,"(6, 0)",100.0,100,51.76626122112467,104.71816264137071
7,"(6, 1)",100.0,100,0.6828791198267896,0.5940354011436201
7,"(6, 2)",100.0,100,3.0618087152655096,3.285109238507071
7,"(6, 6)",100.0,100,5.110979888972568,8.79158636542058
7,"(6, 9)",100.0,100,0.0,0.0
7,"(7, 5)",100.0,100,0.08991343625329491,0.06025074007121068
7,"(7, 7)",100.0,100,2.6966664383833265,3.472816241129226
7,"(8, 1)",100.0,100,19.754843544581984,32.55283667785274
7,"(8, 3)",100.0,100,67.75472761884465,133.11299177980817
7,"(8, 4)",100.0,100,51.67215311754911,104.6510062014999
7,"(8, 9)",100.0,100,0.0,0.0
7,"(9, 0)",100.0,100,10.693033080889514,17.833945442171565
7,"(9, 5)",100.0,100,1.4225195410019273,1.8738371497320678
7,"(9, 6)",100.0,100,9.009080074736886,15.670626326079404
8,"(0, 3)",100.0,100,14.728127063177682,28.948217840844258
8,"(0, 4)",100.0,100,52.81672263457786,115.7006883973917
8,"(0, 5)",100.0,100,65.86591529838286,145.95350193475463
8,"(1, 2)",100.0,100,5.848176746744726,11.487347662394827
8,"(1, 3)",100.0,100,42.316125830574194,97.99246112408896
8,"(1, 5)",100.0,100,6.3021513787969905,11.961559395538783
8,"(1, 7)",100.0,100,21.232629853362578,39.99432978366879
8,"(2, 1)",100.0,100,41.384312053189944,92.7104484523389
8,"(2, 5)",100.0,100,44.25170753534221,97.17147469100547
8,"(2, 6)",100.0,100,20.09289999401678,38.10832816712491
8,"(4, 2)",100.0,100,46.51981921053421,103.7775297731956
8,"(4, 5)",100.0,100,5.6316076342274,8.460256097436293
8,"(4, 8)",100.0,100,77.62466428354702,171.21951008137114
8,"(5, 4)",100.0,100,5.590216860164054,12.08210237098595
8,"(5, 7)",100.0,100,18.296898425975424,37.25256558975014
8,"(6, 0)",100.0,100,54.78183287744661,123.50231121983369
8,"(6, 1)",100.0,100,0.8769805180761997,0.9372812007019864
8,"(6, 2)",100.0,100,3.5405945584962546,4.745367522688015
8,"(6, 6)",100.0,100,5.535427775182186,11.114508169660867
8,"(6, 9)",100.0,100,0.0,0.0
8,"(7, 5)",100.0,100,0.1320367979526309,0.10998859471364687
8,"(7, 7)",100.0,100,3.0571123828125444,4.796480717337894
8,"(8, 1)",100.0,100,21.600110909343456,41.81662839689477
8,"(8, 3)",100.0,100,71.96641299673884,159.43949333799438
8,"(8, 4)",100.0,100,54.636599454129694,123.376646089846
8,"(8, 9)",100.0,100,0.0,0.0
8,"(9, 0)",100.0,100,11.645296197878565,22.79778323676709
8,"(9, 5)",100.0,100,1.611741633879011,2.5686946623435056
8,"(9, 6)",100.0,100,9.7072685058289,19.779975494304225
9,"(0, 3)",100.0,100,15.85264088385853,35.84850964159818
9,"(0, 4)",100.0,100,55.97971446209045,135.85197108332997
9,"(0, 5)",100.0,100,69.70945642797469,170.68434870755758
9,"(1, 2)",100.0,100,6.30977431306826,14.220522310427336
9,"(1, 3)",100.0,100,44.750908221705544,114.19415167830586
9,"(1, 5)",100.0,100,6.848449135910712,14.86381770759349
9,"(1, 7)",100.0,100,22.93695244635221,49.98536646235628
9,"(2, 1)",100.0,100,43.71466102327965,107.39337578728262
9,"(2, 5)",100.0,100,46.88397298868617,113.2355682144697
9,"(2, 6)",100.0,100,21.648230593331462,47.42082299807197
9,"(4, 2)",100.0,100,49.13579419930051,120.83673942408333
9,"(4, 5)",100.0,100,6.041014955982514,10.281765999345431
9,"(4, 8)",100.0,100,82.12567156111172,201.4687352450857
9,"(5, 4)",100.0,100,5.982681003994165,15.08245554020399
9,"(5, 7)",100.0,100,19.535512032913232,45.67866987505844
9,"(6, 0)",100.0,100,57.81994060758746,142.89768212796355
9,"(6, 1)",100.0,100,1.0566802795848422,1.3692915462357962
9,"(6, 2)",100.0,100,3.9611056529700175,6.461967464512982
9,"(6, 6)",100.0,100,5.929330957044876,13.62908705076146
9,"(6, 9)",100.0,100,0.0,0.0
9,"(7, 5)",100.0,100,0.1743909546636026,0.1786069340903106
9,"(7, 7)",100.0,100,3.366616939501881,6.304157198145839
9,"(8, 1)",100.0,100,23.269915645352377,51.99306282861366
9,"(8, 3)",100.0,100,76.09165636886561,186.98041514873753
9,"(8, 4)",100.0,100,57.6194187035417,142.68886322753923
9,"(8, 9)",100.0,100,0.0,0.0
9,"(9, 0)",100.0,100,12.508505154895982,28.220653378341236
9,"(9, 5)",100.0,100,1.7740940477596376,3.357225040893921
9,"(9, 6)",100.0,100,10.349980177095025,24.213702426540774
10,"(0, 3)",100.0,100,16.92206515535328,43.326535379279484
10,"(0, 4)",100.0,100,59.14420199726147,156.91575677094318
10,"(0, 5)",100.0,100,73.57888929827725,196.4189671830424
10,"(1, 2)",100.0,100,6.750073612832467,17.255282888595136
10,"(1, 3)",100.0,100,47.216179396709215,131.0356219580579
10,"(1, 5)",100.0,100,7.364936919025164,18.023786759953808
10,"(1, 7)",100.0,100,24.538174516618092,60.883648417471036
10,"(2, 1)",100.0,100,46.08783377154266,122.61774924259306
10,"(2, 5)",100.0,100,49.52708692232954,129.93745917776945
10,"(2, 6)",100.0,100,23.11739473594326,57.53184164398366
10,"(4, 2)",100.0,100,51.78970894189505,138.5018784412864
10,"(4, 5)",100.0,100,6.433627210198494,12.218623172778782
10,"(4, 8)",100.0,100,86.63208674503649,233.05239209198746
10,"(5, 4)",100.0,100,6.359223086407487,18.347726134329044
10,"(5, 7)",100.0,100,20.72832224223858,54.710149378536734
10,"(6, 0)",100.0,100,60.92782129914888,162.87103843080925
10,"(6, 1)",100.0,100,1.2189799629853506,1.88997071723673
10,"(6, 2)",100.0,100,4.336425425854489,8.42412694518812
10,"(6, 6)",100.0,100,6.30819274644426,16.324809601547184
10,"(6, 9)",100.0,100,0.0,0.0
10,"(7, 5)",100.0,100,0.2143242367928488,0.2666945429748578
10,"(7, 7)",100.0,100,3.6411558905750527,7.9873147687454225
10,"(8, 1)",100.0,100,24.83817015560888,63.04192761671166
10,"(8, 3)",100.0,100,80.23988573953544,215.65914798331917
10,"(8, 4)",100.0,100,60.67163052439832,162.55227298451854
10,"(8, 9)",100.0,100,0.0,0.0
10,"(9, 0)",100.0,100,13.322828245306233,34.07986469691185
10,"(9, 5)",100.0,100,1.918070513509995,4.234740260919338
10,"(9, 6)",100.0,100,10.968991125722562,28.952633955413948
11,"(0, 3)",100.0,100,17.969096298402235,51.36778335840142
11,"(0, 4)",100.0,100,62.35933932804831,178.86342415564624
11,"(0, 5)",100.0,100,77.52619697635315,223.12122581483214
11,"(1, 2)",100.0,100,7.180129189872273,20.5799408523548
11,"(1, 3)",100.0,100,49.73874727231461,148.49671918580228
11,"(1, 5)",100.0,100,7.863773032640158,21.434647557083313
11,"(1, 7)",100.0,100,26.087667152252298,72.6618492820839
11,"(2, 1)",100.0,100,48.526092276213205,138.36661046616157
11,"(2, 5)",100.0,100,52.21553024282183,147.2618599281977
11,"(2, 6)",100.0,100,24.547405931922754,68.41358424188486
11,"(4, 2)",100.0,100,54.51423796702966,156.7517684052919
11,"(4, 5)",100.0,100,6.820249309299286,14.268198599013546
11,"(4, 8)",100.0,100,91.2230431361893,265.9111500178723
11,"(5, 4)",100.0,100,6.73128345846926,21.86657314180837
11,"(5, 7)",100.0,100,21.913165928139367,64.32352587109017
11,"(6, 0)",100.0,100,64.13133662866977,183.40549579372836
11,"(6, 1)",100.0,100,1.3647810877832218,2.49894274083375
11,"(6, 2)",100.0,100,4.680329868176145,10.624805347487753
11,"(6, 6)",100.0,100,6.682443375505833,19.194476695977016
11,"(6, 9)",100.0,100,0.0,0.0
11,"(7, 5)",100.0,100,0.2506064169816272,0.37434214243446534
11,"(7, 7)",100.0,100,3.89455199049174,9.84087328256605
11,"(8, 1)",100.0,100,26.35982384114273,74.93707028582716
11,"(8, 3)",100.0,100,84.47746930636276,245.42707175112764
11,"(8, 4)",100.0,100,63.82166270835285,182.94860702296165
11,"(8, 9)",100.0,100,0.0,0.0
11,"(9, 0)",100.0,100,14.117205502902548,40.36080597287667
11,"(9, 5)",100.0,100,2.050989806882105,5.1983816734527535
11,"(9, 6)",100.0,100,11.584897568197542,33.98396001411097
12,"(0, 3)",100.0,100,19.016307332918196,59.96392327796412
12,"(0, 4)",100.0,100,65.65645431092007,201.67989977554728
12,"(0, 5)",100.0,100,81.58379814580022,250.77154232326833
12,"(1, 2)",100.0,100,7.60813676511519,24.186015265660593
12,"(1, 3)",100.0,100,52.336048416342415,166.56750041874926
12,"(1, 5)",100.0,100,8.3548444814796,25.092706432500957
12,"(1, 7)",100.0,100,27.622701212023518,85.3024365445244
12,"(2, 1)",100.0,100,51.04326872928147,154.6324468489631
12,"(2, 5)",100.0,100,54.972549392281245,165.2042735458292
12,"(2, 6)",100.0,100,25.971280558409994,80.04756745484318
12,"(4, 2)",100.0,100,57.3285008418491,175.57610888570886
12,"(4, 5)",100.0,100,7.208209970192214,16.429866393261012
12,"(4, 8)",100.0,100,95.94624178890562,300.0073825527838
12,"(5, 4)",100.0,100,7.106422413618532,25.63079222900814
12,"(5, 7)",100.0,100,23.11389496547023,74.50248378167856
12,"(6, 0)",100.0,100,67.44515783090486,204.49564670839248
12,"(6, 1)",100.0,100,1.4970037350177352,3.196303015303941
12,"(6, 2)",100.0,100,5.004974227498469,13.060327691099978
12,"(6, 6)",100.0,100,7.059071812601981,22.233277118280036
12,"(6, 9)",100.0,100,0.0,0.0
12,"(7, 5)",100.0,100,0.2830805524164168,0.5014981403207135
12,"(7, 7)",100.0,100,4.137414813439468,11.862374397749551
12,"(8, 1)",100.0,100,27.873589242052347,87.66213075413324
12,"(8, 3)",100.0,100,88.843901827426,276.2548050071702
12,"(8, 4)",100.0,100,67.08551085464511,203.87148919127722
12,"(8, 9)",100.0,100,0.0,0.0
12,"(9, 0)",100.0,100,14.911481524089924,47.054468288185596
12,"(9, 5)",100.0,100,2.178451292257304,6.246684726095532
12,"(9, 6)",100.0,100,12.210516429017362,39.29907711250599
13,"(0, 3)",100.0,100,20.078937461673156,69.11082663297142
13,"(0, 4)",100.0,100,69.05549257404496,225.35973696038675
13,"(0, 5)",100.0,100,85.77222783158149,279.3624583193646
13,"(1, 2)",100.0,100,8.040139357147133,28.067583042343934
13,"(1, 3)",100.0,100,55.01957376967541,185.2456606565868
13,"(1, 5)",100.0,100,8.845932250483193,28.996827417846685
13,"(1, 7)",100.0,100,29.16948165365629,98.79475997925724
13,"(2, 1)",100.0,100,53.64828489999214,171.41473711838825
13,"(2, 5)",100.0,100,57.81379954225507,183.76797825822763
13,"(2, 6)",100.0,100,27.41162007966662,92.42182477624263
13,"(4, 2)",100.0,100,60.24377743730208,194.97235803850182
13,"(4, 5)",100.0,100,7.60255674298663,18.704370227676698
13,"(4, 8)",100.0,100,100.83002096580597,335.3188527837712
13,"(5, 4)",100.0,100,7.489560220788281,29.63455534718698
13,"(5, 7)",100.0,100,24.34519973765883,85.23547207479348
13,"(6, 0)",100.0,100,70.87814362361004,226.1445375412463
13,"(6, 1)",100.0,100,1.619252953256348,3.9829295150831876
13,"(6, 2)",100.0,100,5.320093698489091,15.72971702274756
13,"(6, 6)",100.0,100,7.442785133558372,25.438174691531344
13,"(6, 9)",100.0,100,0.0,0.0
13,"(7, 5)",100.0,100,0.3122303908809494,0.6481898989326254
13,"(7, 7)",100.0,100,4.3773048386076345,14.051163117205924
13,"(8, 1)",100.0,100,29.405708115324366,101.20731213945628
13,"(8, 3)",100.0,100,93.36242644566954,308.12660537842686
13,"(8, 4)",100.0,100,70.47236861517615,225.32311897426976
13,"(8, 9)",100.0,100,0.0,0.0
13,"(9, 0)",100.0,100,15.718786724465367,54.155619211013956
13,"(9, 5)",100.0,100,2.3044336321601984,7.379149532952496
13,"(9, 6)",100.0,100,12.853592811542685,44.892190954487205
14,"(0, 3)",100.0,100,21.167132870122348,78.80722234175747
14,"(0, 4)",100.0,100,72.59706834963673,249.9152263555501
14,"(0, 5)",100.0,100,90.14192360265046,308.90996975046625
14,"(1, 2)",100.0,100,8.480547298533688,32.22076835486464
14,"(1, 3)",100.0,100,57.824790326369836,204.54539812338083
14,"(1, 5)",100.0,100,9.342984884013243,33.147912905790584
14,"(1, 7)",100.0,100,30.746023530978405,113.13295528544558
14,"(2, 1)",100.0,100,56.374881181332405,188.72895020335338
14,"(2, 5)",100.0,100,60.7776341288064,202.97257901514803
14,"(2, 6)",100.0,100,28.88364600095592,105.52897155526314
14,"(4, 2)",100.0,100,63.294670238191166,214.95442848365752
14,"(4, 5)",100.0,100,8.006795571878236,21.0934053923309
14,"(4, 8)",100.0,100,105.9282697082802,371.84896171860123
14,"(5, 4)",100.0,100,7.883870105832246,33.873880121986076
14,"(5, 7)",100.0,100,25.615995452237843,96.51424637283561
14,"(6, 0)",100.0,100,74.47319556659679,248.37595775381857
14,"(6, 1)",100.0,100,1.7350272127996238,4.860522884998384
14,"(6, 2)",100.0,100,5.633010122630209,18.63400179901527
14,"(6, 6)",100.0,100,7.836774699234676,28.807497459243162
14,"(6, 9)",100.0,100,0.0,0.0
14,"(7, 5)",100.0,100,0.3388223583496943,0.814629519210859
14,"(7, 7)",100.0,100,4.619341659720367,16.407734041234725
14,"(8, 1)",100.0,100,30.97346166335205,115.5671305748273
14,"(8, 3)",100.0,100,98.08385026578111,341.0510756183249
14,"(8, 4)",100.0,100,74.02481701262555,247.32635774146007
14,"(8, 9)",100.0,100,0.0,0.0
14,"(9, 0)",100.0,100,16.54757758214332,61.66154762261086
14,"(9, 5)",100.0,100,2.4316236511857827,8.595898636812308
14,"(9, 6)",100.0,100,13.518707393154155,50.759452296635075
15,"(0, 3)",100.0,100,22.292741401881383,89.05573049452872
15,"(0, 4)",100.0,100,76.29221749975626,275.36463794233697
15,"(0, 5)",100.0,100,94.704078479015,339.4376422497037
15,"(1, 2)",100.0,100,8.934731769430249,36.644155141127456
15,"(1, 3)",100.0,100,60.755639498291714,224.4847516017596
15,"(1, 5)",100.0,100,9.852632155053058,37.549272096749604
15,"(1, 7)",100.0,100,32.37115420939584,128.31697684716838
15,"(2, 1)",100.0,100,59.225890397632,206.59382929970096
15,"(2, 5)",100.0,100,63.86995688575652,222.84098521804103
