step,cell_position,cell_type,population_size,health_level,resource_consumption,pollution_generation
78,"(8, 2)",city,221,100.0,1.0,0.5
78,"(8, 3)",city,268,100.0,1.0,0.5
78,"(8, 4)",city,457,100.0,1.0,0.5
78,"(8, 5)",city,354,100.0,1.0,0.5
78,"(9, 3)",city,402,100.0,1.0,0.5
78,"(9, 4)",city,218,100.0,1.0,0.5
78,"(9, 6)",city,274,100.0,1.0,0.5
79,"(0, 0)",city,207,100.0,1.0,0.5
79,"(0, 3)",city,377,100.0,1.0,0.5
79,"(0, 4)",city,208,100.0,1.0,0.5
79,"(0, 6)",city,368,100.0,1.0,0.5
79,"(0, 9)",city,427,100.0,1.0,0.5
79,"(1, 6)",city,418,100.0,1.0,0.5
79,"(1, 7)",city,491,100.0,1.0,0.5
79,"(2, 1)",city,213,100.0,1.0,0.5
79,"(2, 3)",city,456,100.0,1.0,0.5
79,"(2, 4)",city,314,100.0,1.0,0.5
79,"(2, 9)",city,382,100.0,1.0,0.5
79,"(3, 4)",city,268,100.0,1.0,0.5
79,"(3, 5)",city,441,100.0,1.0,0.5
79,"(4, 6)",city,426,100.0,1.0,0.5
79,"(4, 7)",city,245,100.0,1.0,0.5
79,"(5, 2)",city,404,100.0,1.0,0.5
79,"(5, 3)",city,404,100.0,1.0,0.5
79,"(5, 7)",city,486,100.0,1.0,0.5
79,"(6, 0)",city,461,100.0,1.0,0.5
79,"(6, 4)",city,379,100.0,1.0,0.5
79,"(6, 9)",city,225,100.0,1.0,0.5
79,"(8, 0)",city,376,100.0,1.0,0.5
79,"(8, 2)",city,221,100.0,1.0,0.5
79,"(8, 3)",city,268,100.0,1.0,0.5
79,"(8, 4)",city,457,100.0,1.0,0.5
79,"(8, 5)",city,354,100.0,1.0,0.5
79,"(9, 3)",city,402,100.0,1.0,0.5
79,"(9, 4)",city,218,100.0,1.0,0.5
79,"(9, 6)",city,274,100.0,1.0,0.5
80,"(0, 0)",city,207,100.0,1.0,0.5
80,"(0, 3)",city,377,100.0,1.0,0.5
80,"(0, 4)",city,208,100.0,1.0,0.5
80,"(0, 6)",city,368,100.0,1.0,0.5
80,"(0, 9)",city,427,100.0,1.0,0.5
80,"(1, 6)",city,418,100.0,1.0,0.5
80,"(1, 7)",city,491,100.0,1.0,0.5
80,"(2, 1)",city,213,100.0,1.0,0.5
80,"(2, 3)",city,456,100.0,1.0,0.5
80,"(2, 4)",city,314,100.0,1.0,0.5
80,"(2, 9)",city,382,100.0,1.0,0.5
80,"(3, 4)",city,268,100.0,1.0,0.5
80,"(3, 5)",city,441,100.0,1.0,0.5
80,"(4, 6)",city,426,100.0,1.0,0.5
80,"(4, 7)",city,245,100.0,1.0,0.5
80,"(5, 2)",city,404,100.0,1.0,0.5
80,"(5, 3)",city,404,100.0,1.0,0.5
80,"(5, 7)",city,486,100.0,1.0,0.5
80,"(6, 0)",city,461,100.0,1.0,0.5
80,"(6, 4)",city,379,100.0,1.0,0.5
80,"(6, 9)",city,225,100.0,1.0,0.5
80,"(8, 0)",city,376,100.0,1.0,0.5
80,"(8, 2)",city,221,100.0,1.0,0.5
80,"(8, 3)",city,268,100.0,1.0,0.5
80,"(8, 4)",city,457,100.0,1.0,0.5
80,"(8, 5)",city,354,100.0,1.0,0.5
80,"(9, 3)",city,402,100.0,1.0,0.5
80,"(9, 4)",city,218,100.0,1.0,0.5
80,"(9, 6)",city,274,100.0,1.0,0.5
81,"(0, 0)",city,207,100.0,1.0,0.5
81,"(0, 3)",city,377,100.0,1.0,0.5
81,"(0, 4)",city,208,100.0,1.0,0.5
81,"(0, 6)",city,368,100.0,1.0,0.5
81,"(0, 9)",city,427,100.0,1.0,0.5
81,"(1, 6)",city,418,100.0,1.0,0.5
81,"(1, 7)",city,491,100.0,1.0,0.5
81,"(2, 1)",city,213,100.0,1.0,0.5
81,"(2, 3)",city,456,100.0,1.0,0.5
81,"(2, 4)",city,314,100.0,1.0,0.5
81,"(2, 9)",city,382,100.0,1.0,0.5
81,"(3, 4)",city,268,100.0,1.0,0.5
81,"(3, 5)",city,441,100.0,1.0,0.5
81,"(4, 6)",city,426,100.0,1.0,0.5
81,"(4, 7)",city,245,100.0,1.0,0.5
81,"(5, 2)",city,404,100.0,1.0,0.5
81,"(5, 3)",city,404,100.0,1.0,0.5
81,"(5, 7)",city,486,100.0,1.0,0.5
81,"(6, 0)",city,461,100.0,1.0,0.5
81,"(6, 4)",city,379,100.0,1.0,0.5
81,"(6, 9)",city,225,100.0,1.0,0.5
81,"(8, 0)",city,376,100.0,1.0,0.5
81,"(8, 2)",city,221,100.0,1.0,0.5
81,"(8, 3)",city,268,100.0,1.0,0.5
81,"(8, 4)",city,457,100.0,1.0,0.5
81,"(8, 5)",city,354,100.0,1.0,0.5
81,"(9, 3)",city,402,100.0,1.0,0.5
81,"(9, 4)",city,218,100.0,1.0,0.5
81,"(9, 6)",city,274,100.0,1.0,0.5
82,"(0, 0)",city,207,100.0,1.0,0.5
82,"(0, 3)",city,377,100.0,1.0,0.5
82,"(0, 4)",city,208,100.0,1.0,0.5
82,"(0, 6)",city,368,100.0,1.0,0.5
82,"(0, 9)",city,427,100.0,1.0,0.5
82,"(1, 6)",city,418,100.0,1.0,0.5
82,"(1, 7)",city,491,100.0,1.0,0.5
82,"(2, 1)",city,213,100.0,1.0,0.5
82,"(2, 3)",city,456,100.0,1.0,0.5
82,"(2, 4)",city,314,100.0,1.0,0.5
82,"(2, 9)",city,382,100.0,1.0,0.5
82,"(3, 4)",city,268,100.0,1.0,0.5
82,"(3, 5)",city,441,100.0,1.0,0.5
82,"(4, 6)",city,426,100.0,1.0,0.5
82,"(4, 7)",city,245,100.0,1.0,0.5
82,"(5, 2)",city,404,100.0,1.0,0.5
82,"(5, 3)",city,404,100.0,1.0,0.5
82,"(5, 7)",city,486,100.0,1.0,0.5
82,"(6, 0)",city,461,100.0,1.0,0.5
82,"(6, 4)",city,379,100.0,1.0,0.5
82,"(6, 9)",city,225,100.0,1.0,0.5
82,"(8, 0)",city,376,100.0,1.0,0.5
82,"(8, 2)",city,221,100.0,1.0,0.5
82,"(8, 3)",city,268,100.0,1.0,0.5
82,"(8, 4)",city,457,100.0,1.0,0.5
82,"(8, 5)",city,354,100.0,1.0,0.5
82,"(9, 3)",city,402,100.0,1.0,0.5
82,"(9, 4)",city,218,100.0,1.0,0.5
82,"(9, 6)",city,274,100.0,1.0,0.5
83,"(0, 0)",city,207,100.0,1.0,0.5
83,"(0, 3)",city,377,100.0,1.0,0.5
83,"(0, 4)",city,208,100.0,1.0,0.5
83,"(0, 6)",city,368,100.0,1.0,0.5
83,"(0, 9)",city,427,100.0,1.0,0.5
83,"(1, 6)",city,418,100.0,1.0,0.5
83,"(1, 7)",city,491,100.0,1.0,0.5
83,"(2, 1)",city,213,100.0,1.0,0.5
83,"(2, 3)",city,456,100.0,1.0,0.5
83,"(2, 4)",city,314,100.0,1.0,0.5
83,"(2, 9)",city,382,100.0,1.0,0.5
83,"(3, 4)",city,268,100.0,1.0,0.5
83,"(3, 5)",city,441,100.0,1.0,0.5
83,"(4, 6)",city,426,100.0,1.0,0.5
83,"(4, 7)",city,245,100.0,1.0,0.5
83,"(5, 2)",city,404,100.0,1.0,0.5
83,"(5, 3)",city,404,100.0,1.0,0.5
83,"(5, 7)",city,486,100.0,1.0,0.5
83,"(6, 0)",city,461,100.0,1.0,0.5
83,"(6, 4)",city,379,100.0,1.0,0.5
83,"(6, 9)",city,225,100.0,1.0,0.5
83,"(8, 0)",city,376,100.0,1.0,0.5
83,"(8, 2)",city,221,100.0,1.0,0.5
83,"(8, 3)",city,268,100.0,1.0,0.5
83,"(8, 4)",city,457,100.0,1.0,0.5
83,"(8, 5)",city,354,100.0,1.0,0.5
83,"(9, 3)",city,402,100.0,1.0,0.5
83,"(9, 4)",city,218,100.0,1.0,0.5
83,"(9, 6)",city,274,100.0,1.0,0.5
84,"(0, 0)",city,207,100.0,1.0,0.5
84,"(0, 3)",city,377,100.0,1.0,0.5
84,"(0, 4)",city,208,100.0,1.0,0.5
84,"(0, 6)",city,368,100.0,1.0,0.5
84,"(0, 9)",city,427,100.0,1.0,0.5
84,"(1, 6)",city,418,100.0,1.0,0.5
84,"(1, 7)",city,491,100.0,1.0,0.5
84,"(2, 1)",city,213,100.0,1.0,0.5
84,"(2, 3)",city,456,100.0,1.0,0.5
84,"(2, 4)",city,314,100.0,1.0,0.5
84,"(2, 9)",city,382,100.0,1.0,0.5
84,"(3, 4)",city,268,100.0,1.0,0.5
84,"(3, 5)",city,441,100.0,1.0,0.5
84,"(4, 6)",city,426,100.0,1.0,0.5
84,"(4, 7)",city,245,100.0,1.0,0.5
84,"(5, 2)",city,404,100.0,1.0,0.5
84,"(5, 3)",city,404,100.0,1.0,0.5
84,"(5, 7)",city,486,100.0,1.0,0.5
84,"(6, 0)",city,461,100.0,1.0,0.5
84,"(6, 4)",city,379,100.0,1.0,0.5
84,"(6, 9)",city,225,100.0,1.0,0.5
84,"(8, 0)",city,376,100.0,1.0,0.5
84,"(8, 2)",city,221,100.0,1.0,0.5
84,"(8, 3)",city,268,100.0,1.0,0.5
84,"(8, 4)",city,457,100.0,1.0,0.5
84,"(8, 5)",city,354,100.0,1.0,0.5
84,"(9, 3)",city,402,100.0,1.0,0.5
84,"(9, 4)",city,218,100.0,1.0,0.5
84,"(9, 6)",city,274,100.0,1.0,0.5
85,"(0, 0)",city,207,100.0,1.0,0.5
85,"(0, 3)",city,377,100.0,1.0,0.5
85,"(0, 4)",city,208,100.0,1.0,0.5
85,"(0, 6)",city,368,100.0,1.0,0.5
85,"(0, 9)",city,427,100.0,1.0,0.5
85,"(1, 6)",city,418,100.0,1.0,0.5
85,"(1, 7)",city,491,100.0,1.0,0.5
85,"(2, 1)",city,213,100.0,1.0,0.5
85,"(2, 3)",city,456,100.0,1.0,0.5
85,"(2, 4)",city,314,100.0,1.0,0.5
85,"(2, 9)",city,382,100.0,1.0,0.5
85,"(3, 4)",city,268,100.0,1.0,0.5
85,"(3, 5)",city,441,100.0,1.0,0.5
85,"(4, 6)",city,426,100.0,1.0,0.5
85,"(4, 7)",city,245,100.0,1.0,0.5
85,"(5, 2)",city,404,100.0,1.0,0.5
85,"(5, 3)",city,404,100.0,1.0,0.5
85,"(5, 7)",city,486,100.0,1.0,0.5
85,"(6, 0)",city,461,100.0,1.0,0.5
85,"(6, 4)",city,379,100.0,1.0,0.5
85,"(6, 9)",city,225,100.0,1.0,0.5
85,"(8, 0)",city,376,100.0,1.0,0.5
85,"(8, 2)",city,221,100.0,1.0,0.5
85,"(8, 3)",city,268,100.0,1.0,0.5
85,"(8, 4)",city,457,100.0,1.0,0.5
85,"(8, 5)",city,354,100.0,1.0,0.5
85,"(9, 3)",city,402,100.0,1.0,0.5
85,"(9, 4)",city,218,100.0,1.0,0.5
85,"(9, 6)",city,274,100.0,1.0,0.5
86,"(0, 0)",city,207,100.0,1.0,0.5
86,"(0, 3)",city,377,100.0,1.0,0.5
86,"(0, 4)",city,208,100.0,1.0,0.5
86,"(0, 6)",city,368,100.0,1.0,0.5
86,"(0, 9)",city,427,100.0,1.0,0.5
86,"(1, 6)",city,418,100.0,1.0,0.5
86,"(1, 7)",city,491,100.0,1.0,0.5
86,"(2, 1)",city,213,100.0,1.0,0.5
86,"(2, 3)",city,456,100.0,1.0,0.5
86,"(2, 4)",city,314,100.0,1.0,0.5
86,"(2, 9)",city,382,100.0,1.0,0.5
86,"(3, 4)",city,268,100.0,1.0,0.5
86,"(3, 5)",city,441,100.0,1.0,0.5
86,"(4, 6)",city,426,100.0,1.0,0.5
86,"(4, 7)",city,245,100.0,1.0,0.5
86,"(5, 2)",city,404,100.0,1.0,0.5
86,"(5, 3)",city,404,100.0,1.0,0.5
86,"(5, 7)",city,486,100.0,1.0,0.5
86,"(6, 0)",city,461,100.0,1.0,0.5
86,"(6, 4)",city,379,100.0,1.0,0.5
86,"(6, 9)",city,225,100.0,1.0,0.5
86,"(8, 0)",city,376,100.0,1.0,0.5
86,"(8, 2)",city,221,100.0,1.0,0.5
86,"(8, 3)",city,268,100.0,1.0,0.5
86,"(8, 4)",city,457,100.0,1.0,0.5
86,"(8, 5)",city,354,100.0,1.0,0.5
86,"(9, 3)",city,402,100.0,1.0,0.5
86,"(9, 4)",city,218,100.0,1.0,0.5
86,"(9, 6)",city,274,100.0,1.0,0.5
87,"(0, 0)",city,207,100.0,1.0,0.5
87,"(0, 3)",city,377,100.0,1.0,0.5
87,"(0, 4)",city,208,100.0,1.0,0.5
87,"(0, 6)",city,368,100.0,1.0,0.5
87,"(0, 9)",city,427,100.0,1.0,0.5
87,"(1, 6)",city,418,100.0,1.0,0.5
87,"(1, 7)",city,491,100.0,1.0,0.5
87,"(2, 1)",city,213,100.0,1.0,0.5
87,"(2, 3)",city,456,100.0,1.0,0.5
87,"(2, 4)",city,314,100.0,1.0,0.5
87,"(2, 9)",city,382,100.0,1.0,0.5
87,"(3, 4)",city,268,100.0,1.0,0.5
87,"(3, 5)",city,441,100.0,1.0,0.5
87,"(4, 6)",city,426,100.0,1.0,0.5
87,"(4, 7)",city,245,100.0,1.0,0.5
87,"(5, 2)",city,404,100.0,1.0,0.5
87,"(5, 3)",city,404,100.0,1.0,0.5
87,"(5, 7)",city,486,100.0,1.0,0.5
87,"(6, 0)",city,461,100.0,1.0,0.5
87,"(6, 4)",city,379,100.0,1.0,0.5
87,"(6, 9)",city,225,100.0,1.0,0.5
87,"(8, 0)",city,376,100.0,1.0,0.5
87,"(8, 2)",city,221,100.0,1.0,0.5
87,"(8, 3)",city,268,100.0,1.0,0.5
87,"(8, 4)",city,457,100.0,1.0,0.5
87,"(8, 5)",city,354,100.0,1.0,0.5
87,"(9, 3)",city,402,100.0,1.0,0.5
87,"(9, 4)",city,218,100.0,1.0,0.5
87,"(9, 6)",city,274,100.0,1.0,0.5
88,"(0, 0)",city,207,100.0,1.0,0.5
88,"(0, 3)",city,377,100.0,1.0,0.5
88,"(0, 4)",city,208,100.0,1.0,0.5
88,"(0, 6)",city,368,100.0,1.0,0.5
88,"(0, 9)",city,427,100.0,1.0,0.5
88,"(1, 6)",city,418,100.0,1.0,0.5
88,"(1, 7)",city,491,100.0,1.0,0.5
88,"(2, 1)",city,213,100.0,1.0,0.5
88,"(2, 3)",city,456,100.0,1.0,0.5
88,"(2, 4)",city,314,100.0,1.0,0.5
88,"(2, 9)",city,382,100.0,1.0,0.5
88,"(3, 4)",city,268,100.0,1.0,0.5
88,"(3, 5)",city,441,100.0,1.0,0.5
88,"(4, 6)",city,426,100.0,1.0,0.5
88,"(4, 7)",city,245,100.0,1.0,0.5
88,"(5, 2)",city,404,100.0,1.0,0.5
88,"(5, 3)",city,404,100.0,1.0,0.5
88,"(5, 7)",city,486,100.0,1.0,0.5
88,"(6, 0)",city,461,100.0,1.0,0.5
88,"(6, 4)",city,379,100.0,1.0,0.5
88,"(6, 9)",city,225,100.0,1.0,0.5
88,"(8, 0)",city,376,100.0,1.0,0.5
88,"(8, 2)",city,221,100.0,1.0,0.5
88,"(8, 3)",city,268,100.0,1.0,0.5
88,"(8, 4)",city,457,100.0,1.0,0.5
88,"(8, 5)",city,354,100.0,1.0,0.5
88,"(9, 3)",city,402,100.0,1.0,0.5
88,"(9, 4)",city,218,100.0,1.0,0.5
88,"(9, 6)",city,274,100.0,1.0,0.5
89,"(0, 0)",city,207,100.0,1.0,0.5
89,"(0, 3)",city,377,100.0,1.0,0.5
89,"(0, 4)",city,208,100.0,1.0,0.5
89,"(0, 6)",city,368,100.0,1.0,0.5
89,"(0, 9)",city,427,100.0,1.0,0.5
89,"(1, 6)",city,418,100.0,1.0,0.5
89,"(1, 7)",city,491,100.0,1.0,0.5
89,"(2, 1)",city,213,100.0,1.0,0.5
89,"(2, 3)",city,456,100.0,1.0,0.5
89,"(2, 4)",city,314,100.0,1.0,0.5
89,"(2, 9)",city,382,100.0,1.0,0.5
89,"(3, 4)",city,268,100.0,1.0,0.5
89,"(3, 5)",city,441,100.0,1.0,0.5
89,"(4, 6)",city,426,100.0,1.0,0.5
89,"(4, 7)",city,245,100.0,1.0,0.5
89,"(5, 2)",city,404,100.0,1.0,0.5
89,"(5, 3)",city,404,100.0,1.0,0.5
89,"(5, 7)",city,486,100.0,1.0,0.5
89,"(6, 0)",city,461,100.0,1.0,0.5
89,"(6, 4)",city,379,100.0,1.0,0.5
89,"(6, 9)",city,225,100.0,1.0,0.5
89,"(8, 0)",city,376,100.0,1.0,0.5
89,"(8, 2)",city,221,100.0,1.0,0.5
89,"(8, 3)",city,268,100.0,1.0,0.5
89,"(8, 4)",city,457,100.0,1.0,0.5
89,"(8, 5)",city,354,100.0,1.0,0.5
89,"(9, 3)",city,402,100.0,1.0,0.5
89,"(9, 4)",city,218,100.0,1.0,0.5
89,"(9, 6)",city,274,100.0,1.0,0.5
90,"(0, 0)",city,207,100.0,1.0,0.5
90,"(0, 3)",city,377,100.0,1.0,0.5
90,"(0, 4)",city,208,100.0,1.0,0.5
90,"(0, 6)",city,368,100.0,1.0,0.5
90,"(0, 9)",city,427,100.0,1.0,0.5
90,"(1, 6)",city,418,100.0,1.0,0.5
90,"(1, 7)",city,491,100.0,1.0,0.5
90,"(2, 1)",city,213,100.0,1.0,0.5
90,"(2, 3)",city,456,100.0,1.0,0.5
90,"(2, 4)",city,314,100.0,1.0,0.5
90,"(2, 9)",city,382,100.0,1.0,0.5
90,"(3, 4)",city,268,100.0,1.0,0.5
90,"(3, 5)",city,441,100.0,1.0,0.5
90,"(4, 6)",city,426,100.0,1.0,0.5
90,"(4, 7)",city,245,100.0,1.0,0.5
90,"(5, 2)",city,404,100.0,1.0,0.5
90,"(5, 3)",city,404,100.0,1.0,0.5
90,"(5, 7)",city,486,100.0,1.0,0.5
90,"(6, 0)",city,461,100.0,1.0,0.5
90,"(6, 4)",city,379,100.0,1.0,0.5
90,"(6, 9)",city,225,100.0,1.0,0.5
90,"(8, 0)",city,376,100.0,1.0,0.5
90,"(8, 2)",city,221,100.0,1.0,0.5
90,"(8, 3)",city,268,100.0,1.0,0.5
90,"(8, 4)",city,457,100.0,1.0,0.5
90,"(8, 5)",city,354,100.0,1.0,0.5
90,"(9, 3)",city,402,100.0,1.0,0.5
90,"(9, 4)",city,218,100.0,1.0,0.5
90,"(9, 6)",city,274,100.0,1.0,0.5
91,"(0, 0)",city,207,100.0,1.0,0.5
91,"(0, 3)",city,377,100.0,1.0,0.5
91,"(0, 4)",city,208,100.0,1.0,0.5
91,"(0, 6)",city,368,100.0,1.0,0.5
91,"(0, 9)",city,427,100.0,1.0,0.5
91,"(1, 6)",city,418,100.0,1.0,0.5
91,"(1, 7)",city,491,100.0,1.0,0.5
91,"(2, 1)",city,213,100.0,1.0,0.5
91,"(2, 3)",city,456,100.0,1.0,0.5
91,"(2, 4)",city,314,100.0,1.0,0.5
91,"(2, 9)",city,382,100.0,1.0,0.5
91,"(3, 4)",city,268,100.0,1.0,0.5
91,"(3, 5)",city,441,100.0,1.0,0.5
91,"(4, 6)",city,426,100.0,1.0,0.5
91,"(4, 7)",city,245,100.0,1.0,0.5
91,"(5, 2)",city,404,100.0,1.0,0.5
91,"(5, 3)",city,404,100.0,1.0,0.5
91,"(5, 7)",city,486,100.0,1.0,0.5
91,"(6, 0)",city,461,100.0,1.0,0.5
91,"(6, 4)",city,379,100.0,1.0,0.5
91,"(6, 9)",city,225,100.0,1.0,0.5
91,"(8, 0)",city,376,100.0,1.0,0.5
91,"(8, 2)",city,221,100.0,1.0,0.5
91,"(8, 3)",city,268,100.0,1.0,0.5
91,"(8, 4)",city,457,100.0,1.0,0.5
91,"(8, 5)",city,354,100.0,1.0,0.5
91,"(9, 3)",city,402,100.0,1.0,0.5
91,"(9, 4)",city,218,100.0,1.0,0.5
91,"(9, 6)",city,274,100.0,1.0,0.5
92,"(0, 0)",city,207,100.0,1.0,0.5
92,"(0, 3)",city,377,100.0,1.0,0.5
92,"(0, 4)",city,208,100.0,1.0,0.5
92,"(0, 6)",city,368,100.0,1.0,0.5
92,"(0, 9)",city,427,100.0,1.0,0.5
92,"(1, 6)",city,418,100.0,1.0,0.5
92,"(1, 7)",city,491,100.0,1.0,0.5
92,"(2, 1)",city,213,100.0,1.0,0.5
92,"(2, 3)",city,456,100.0,1.0,0.5
92,"(2, 4)",city,314,100.0,1.0,0.5
92,"(2, 9)",city,382,100.0,1.0,0.5
92,"(3, 4)",city,268,100.0,1.0,0.5
92,"(3, 5)",city,441,100.0,1.0,0.5
92,"(4, 6)",city,426,100.0,1.0,0.5
92,"(4, 7)",city,245,100.0,1.0,0.5
92,"(5, 2)",city,404,100.0,1.0,0.5
92,"(5, 3)",city,404,100.0,1.0,0.5
92,"(5, 7)",city,486,100.0,1.0,0.5
92,"(6, 0)",city,461,100.0,1.0,0.5
92,"(6, 4)",city,379,100.0,1.0,0.5
92,"(6, 9)",city,225,100.0,1.0,0.5
92,"(8, 0)",city,376,100.0,1.0,0.5
92,"(8, 2)",city,221,100.0,1.0,0.5
92,"(8, 3)",city,268,100.0,1.0,0.5
92,"(8, 4)",city,457,100.0,1.0,0.5
92,"(8, 5)",city,354,100.0,1.0,0.5
92,"(9, 3)",city,402,100.0,1.0,0.5
92,"(9, 4)",city,218,100.0,1.0,0.5
92,"(9, 6)",city,274,100.0,1.0,0.5
93,"(0, 0)",city,207,100.0,1.0,0.5
93,"(0, 3)",city,377,100.0,1.0,0.5
93,"(0, 4)",city,208,100.0,1.0,0.5
93,"(0, 6)",city,368,100.0,1.0,0.5
93,"(0, 9)",city,427,100.0,1.0,0.5
93,"(1, 6)",city,418,100.0,1.0,0.5
93,"(1, 7)",city,491,100.0,1.0,0.5
93,"(2, 1)",city,213,100.0,1.0,0.5
93,"(2, 3)",city,456,100.0,1.0,0.5
93,"(2, 4)",city,314,100.0,1.0,0.5
93,"(2, 9)",city,382,100.0,1.0,0.5
93,"(3, 4)",city,268,100.0,1.0,0.5
93,"(3, 5)",city,441,100.0,1.0,0.5
93,"(4, 6)",city,426,100.0,1.0,0.5
93,"(4, 7)",city,245,100.0,1.0,0.5
93,"(5, 2)",city,404,100.0,1.0,0.5
93,"(5, 3)",city,404,100.0,1.0,0.5
93,"(5, 7)",city,486,100.0,1.0,0.5
93,"(6, 0)",city,461,100.0,1.0,0.5
93,"(6, 4)",city,379,100.0,1.0,0.5
93,"(6, 9)",city,225,100.0,1.0,0.5
93,"(8, 0)",city,376,100.0,1.0,0.5
93,"(8, 2)",city,221,100.0,1.0,0.5
93,"(8, 3)",city,268,100.0,1.0,0.5
93,"(8, 4)",city,457,100.0,1.0,0.5
93,"(8, 5)",city,354,100.0,1.0,0.5
93,"(9, 3)",city,402,100.0,1.0,0.5
93,"(9, 4)",city,218,100.0,1.0,0.5
93,"(9, 6)",city,274,100.0,1.0,0.5
94,"(0, 0)",city,207,100.0,1.0,0.5
94,"(0, 3)",city,377,100.0,1.0,0.5
94,"(0, 4)",city,208,100.0,1.0,0.5
94,"(0, 6)",city,368,100.0,1.0,0.5
94,"(0, 9)",city,427,100.0,1.0,0.5
94,"(1, 6)",city,418,100.0,1.0,0.5
94,"(1, 7)",city,491,100.0,1.0,0.5
94,"(2, 1)",city,213,100.0,1.0,0.5
94,"(2, 3)",city,456,100.0,1.0,0.5
94,"(2, 4)",city,314,100.0,1.0,0.5
94,"(2, 9)",city,382,100.0,1.0,0.5
94,"(3, 4)",city,268,100.0,1.0,0.5
94,"(3, 5)",city,441,100.0,1.0,0.5
94,"(4, 6)",city,426,100.0,1.0,0.5
94,"(4, 7)",city,245,100.0,1.0,0.5
94,"(5, 2)",city,404,100.0,1.0,0.5
94,"(5, 3)",city,404,100.0,1.0,0.5
94,"(5, 7)",city,486,100.0,1.0,0.5
94,"(6, 0)",city,461,100.0,1.0,0.5
94,"(6, 4)",city,379,100.0,1.0,0.5
94,"(6, 9)",city,225,100.0,1.0,0.5
94,"(8, 0)",city,376,100.0,1.0,0.5
94,"(8, 2)",city,221,100.0,1.0,0.5
94,"(8, 3)",city,268,100.0,1.0,0.5
94,"(8, 4)",city,457,100.0,1.0,0.5
94,"(8, 5)",city,354,100.0,1.0,0.5
94,"(9, 3)",city,402,100.0,1.0,0.5
94,"(9, 4)",city,218,100.0,1.0,0.5
94,"(9, 6)",city,274,100.0,1.0,0.5
95,"(0, 0)",city,207,100.0,1.0,0.5
95,"(0, 3)",city,377,100.0,1.0,0.5
95,"(0, 4)",city,208,100.0,1.0,0.5
95,"(0, 6)",city,368,100.0,1.0,0.5
95,"(0, 9)",city,427,100.0,1.0,0.5
95,"(1, 6)",city,418,100.0,1.0,0.5
95,"(1, 7)",city,491,100.0,1.0,0.5
95,"(2, 1)",city,213,100.0,1.0,0.5
95,"(2, 3)",city,456,100.0,1.0,0.5
95,"(2, 4)",city,314,100.0,1.0,0.5
95,"(2, 9)",city,382,100.0,1.0,0.5
95,"(3, 4)",city,268,100.0,1.0,0.5
95,"(3, 5)",city,441,100.0,1.0,0.5
95,"(4, 6)",city,426,100.0,1.0,0.5
95,"(4, 7)",city,245,100.0,1.0,0.5
95,"(5, 2)",city,404,100.0,1.0,0.5
95,"(5, 3)",city,404,100.0,1.0,0.5
95,"(5, 7)",city,486,100.0,1.0,0.5
95,"(6, 0)",city,461,100.0,1.0,0.5
95,"(6, 4)",city,379,100.0,1.0,0.5
95,"(6, 9)",city,225,100.0,1.0,0.5
95,"(8, 0)",city,376,100.0,1.0,0.5
95,"(8, 2)",city,221,100.0,1.0,0.5
95,"(8, 3)",city,268,100.0,1.0,0.5
95,"(8, 4)",city,457,100.0,1.0,0.5
95,"(8, 5)",city,354,100.0,1.0,0.5
95,"(9, 3)",city,402,100.0,1.0,0.5
95,"(9, 4)",city,218,100.0,1.0,0.5
95,"(9, 6)",city,274,100.0,1.0,0.5
96,"(0, 0)",city,207,100.0,1.0,0.5
96,"(0, 3)",city,377,100.0,1.0,0.5
96,"(0, 4)",city,208,100.0,1.0,0.5
96,"(0, 6)",city,368,100.0,1.0,0.5
96,"(0, 9)",city,427,100.0,1.0,0.5
96,"(1, 6)",city,418,100.0,1.0,0.5
96,"(1, 7)",city,491,100.0,1.0,0.5
96,"(2, 1)",city,213,100.0,1.0,0.5
96,"(2, 3)",city,456,100.0,1.0,0.5
96,"(2, 4)",city,314,100.0,1.0,0.5
96,"(2, 9)",city,382,100.0,1.0,0.5
96,"(3, 4)",city,268,100.0,1.0,0.5
96,"(3, 5)",city,441,100.0,1.0,0.5
96,"(4, 6)",city,426,100.0,1.0,0.5
96,"(4, 7)",city,245,100.0,1.0,0.5
96,"(5, 2)",city,404,100.0,1.0,0.5
96,"(5, 3)",city,404,100.0,1.0,0.5
96,"(5, 7)",city,486,100.0,1.0,0.5
96,"(6, 0)",city,461,100.0,1.0,0.5
96,"(6, 4)",city,379,100.0,1.0,0.5
96,"(6, 9)",city,225,100.0,1.0,0.5
96,"(8, 0)",city,376,100.0,1.0,0.5
96,"(8, 2)",city,221,100.0,1.0,0.5
96,"(8, 3)",city,268,100.0,1.0,0.5
96,"(8, 4)",city,457,100.0,1.0,0.5
96,"(8, 5)",city,354,100.0,1.0,0.5
96,"(9, 3)",city,402,100.0,1.0,0.5
96,"(9, 4)",city,218,100.0,1.0,0.5
96,"(9, 6)",city,274,100.0,1.0,0.5
97,"(0, 0)",city,207,100.0,1.0,0.5
97,"(0, 3)",city,377,100.0,1.0,0.5
97,"(0, 4)",city,208,100.0,1.0,0.5
97,"(0, 6)",city,368,100.0,1.0,0.5
97,"(0, 9)",city,427,100.0,1.0,0.5
97,"(1, 6)",city,418,100.0,1.0,0.5
97,"(1, 7)",city,491,100.0,1.0,0.5
97,"(2, 1)",city,213,100.0,1.0,0.5
