step,position,health_level,resource_level,air_pollution,ground_pollution
0,"(0, 8)",100.0,100,16.627397260273973,6.383732876712329
0,"(1, 6)",100.0,100,0.0,0.0
0,"(1, 8)",100.0,100,8.307011070110702,1.1892988929889303
0,"(2, 2)",100.0,100,0.0,0.0
0,"(3, 0)",100.0,100,8.307011070110702,1.1892988929889303
0,"(3, 6)",100.0,100,8.307011070110702,1.1892988929889303
0,"(3, 8)",100.0,100,11.07913669064748,4.253597122302159
0,"(5, 0)",100.0,100,0.0,0.0
0,"(5, 2)",100.0,100,0.0,0.0
0,"(6, 3)",100.0,100,0.0,0.0
0,"(6, 4)",100.0,100,8.307011070110702,1.1892988929889303
0,"(7, 2)",100.0,100,0.0,0.0
0,"(7, 8)",100.0,100,0.0,0.0
0,"(7, 9)",100.0,100,0.0,0.0
0,"(8, 0)",100.0,100,0.0,0.0
0,"(8, 6)",100.0,100,0.0,0.0
0,"(8, 7)",100.0,100,0.0,0.0
0,"(9, 1)",100.0,100,11.07913669064748,4.253597122302159
0,"(9, 7)",100.0,100,11.07913669064748,4.253597122302159
0,"(9, 9)",100.0,100,0.0,0.0
1,"(0, 8)",100.0,100,34.00104598000355,19.18267548255097
1,"(1, 6)",100.0,100,0.0,0.0
1,"(1, 8)",100.0,100,18.698861262130336,6.457064199830498
1,"(2, 2)",100.0,100,0.0,0.0
1,"(3, 0)",100.0,100,16.645533074631164,5.696870874158934
1,"(3, 6)",100.0,100,17.966023580096415,6.126733199768337
1,"(3, 8)",100.0,100,24.25989543679251,13.406189535032343
1,"(5, 0)",100.0,100,1.1592649447785237,0.0
1,"(5, 2)",100.0,100,0.0,0.0
1,"(6, 3)",100.0,100,1.311543474623655,0.0
1,"(6, 4)",100.0,100,16.645533074631164,5.716544022050108
1,"(7, 2)",100.0,100,1.5283380690148927,0.0
1,"(7, 8)",100.0,100,0.8733996399762539,0.0
1,"(7, 9)",100.0,100,0.0,0.0
1,"(8, 0)",100.0,100,0.0,0.0
1,"(8, 6)",100.0,100,0.0,0.0
1,"(8, 7)",100.0,100,2.041401675314745,0.0
1,"(9, 1)",100.0,100,23.38687137305997,13.082883186332607
1,"(9, 7)",100.0,100,22.206078963191455,12.645287967387377
1,"(9, 9)",100.0,100,0.0,0.0
2,"(0, 8)",100.0,100,48.361668890962285,37.253071230126764
2,"(1, 6)",100.0,100,0.308623695049252,0.11041672963339333
2,"(1, 8)",100.0,100,28.52705477949235,15.578310413035702
2,"(2, 2)",100.0,100,0.15459631197250565,0.0
2,"(3, 0)",100.0,100,23.137890781236152,12.786936840500976
2,"(3, 6)",100.0,100,26.487686735144795,14.310603285666396
2,"(3, 8)",100.0,100,36.317232627311846,27.044788515700223
2,"(5, 0)",100.0,100,2.8715135239097274,0.0
2,"(5, 2)",100.0,100,0.0,0.0
2,"(6, 3)",100.0,100,3.3191226466511,0.0
2,"(6, 4)",100.0,100,23.20749130148372,12.884922875283506
2,"(7, 2)",100.0,100,4.018570242688494,0.0
2,"(7, 8)",100.0,100,2.16445437393278,0.8524166266411186
2,"(7, 9)",100.0,100,0.0,0.0
2,"(8, 0)",100.0,100,0.34320934315922785,0.12548352205420574
2,"(8, 6)",100.0,100,0.2834437466418971,0.0
2,"(8, 7)",100.0,100,5.0610209132711645,1.993359160054438
