step,position,health_level,resource_level,air_pollution,ground_pollution
2,"(2, 4)",100.0,70.72,4.850226370018129,12.248014118566795
2,"(2, 7)",100.0,40.89999999999999,50.31844227481877,38.37647519367137
2,"(3, 2)",100.0,50.72,3.434542494571551,12.248014118566795
2,"(3, 3)",100.0,80.72,27.959603745245,12.248014118566795
2,"(3, 4)",100.0,80.72,46.28320490129019,12.248014118566795
2,"(4, 0)",100.0,14.033333333333324,0.17300677889965246,0.30415981955429494
2,"(4, 1)",100.0,54.033333333333324,1.6598901553366439,0.30415981955429494
2,"(4, 6)",100.0,45.82499999999999,23.12476094929209,4.601033339550395
2,"(5, 1)",100.0,24.033333333333324,0.0,0.30415981955429494
2,"(5, 3)",100.0,10.599999999999994,0.15468028300702724,0.04387748413176022
2,"(5, 5)",100.0,55.82499999999999,0.0,4.601033339550395
2,"(5, 6)",100.0,55.82499999999999,0.22207709628484146,4.601033339550395
2,"(5, 8)",100.0,70.89999999999999,53.97355529047062,42.332859896959555
2,"(6, 5)",100.0,35.82499999999999,0.05119975565479585,4.601033339550395
2,"(6, 7)",100.0,40.89999999999999,23.05529361561502,18.070936045656232
2,"(7, 1)",100.0,70.6,0.28003172539629345,0.0884598149961849
2,"(7, 3)",100.0,70.6,25.444996629690642,19.294007025478443
2,"(7, 6)",100.0,40.599999999999994,0.0,0.0
2,"(8, 2)",100.0,40.89999999999999,36.14947969720097,26.915460423675352
2,"(8, 5)",100.0,40.89999999999999,0.0,0.0
2,"(8, 8)",100.0,0.8999999999999979,30.76999561571141,24.12224765258376
3,"(0, 2)",100.0,20.89999999999999,0.6297766689221849,0.31200350203371036
3,"(1, 9)",100.0,21.199999999999992,42.17111593815182,41.46484462201491
3,"(2, 3)",100.0,61.019999999999996,3.502737884051118,20.12241390129755
3,"(2, 4)",100.0,61.019999999999996,7.776790368034011,20.12241390129755
3,"(2, 7)",100.0,21.199999999999992,62.65950226312377,61.803941357268506
3,"(3, 2)",100.0,41.019999999999996,5.772423474230183,20.12241390129755
3,"(3, 3)",100.0,71.02,35.64305002882347,20.12241390129755
3,"(3, 4)",100.0,71.02,55.9189945807991,20.12241390129755
3,"(4, 0)",100.0,10.99999999999999,0.5143379839871038,0.6986620538845281
3,"(4, 1)",100.0,30.99999999999999,2.720989562408357,0.6986620538845281
3,"(4, 6)",100.0,28.62499999999999,28.037354597231886,7.349649008056427
3,"(5, 1)",100.0,0.9999999999999893,0.0,0.6986620538845281
3,"(5, 3)",100.0,0.899999999999995,0.4617334016854441,0.17373569531703187
3,"(5, 5)",100.0,38.624999999999986,0.021547965951144627,7.349649008056427
3,"(5, 6)",100.0,38.624999999999986,0.6550789564648027,7.349649008056427
3,"(5, 8)",100.0,61.19999999999999,65.09733262039398,66.57833487218797
3,"(6, 5)",100.0,18.62499999999999,0.1509178773928553,7.349649008056427
3,"(6, 7)",100.0,21.199999999999992,27.808452816035082,28.39052492369287
3,"(7, 1)",100.0,60.89999999999999,0.8667484907945546,0.3626433214975373
3,"(7, 3)",100.0,60.89999999999999,31.92125679185425,31.198523869416313
3,"(7, 6)",100.0,20.89999999999999,0.04034388306146219,0.0114928751850252
3,"(8, 2)",100.0,21.199999999999992,46.098530778056045,44.18193223349421
3,"(8, 5)",100.0,21.199999999999992,0.0350587151227175,0.010218379116244942
3,"(8, 8)",100.0,1.199999999999998,37.09084758238276,37.90280513693996
4,"(0, 2)",100.0,1.1999999999999922,1.1651356497784944,0.7587036695320398
4,"(1, 9)",100.0,1.4999999999999922,48.775752995011885,59.635080045931545
4,"(2, 3)",100.0,51.31999999999999,5.09068189919426,29.33959509113263
4,"(2, 4)",100.0,51.31999999999999,10.337577907023292,29.33959509113263
4,"(2, 7)",100.0,1.4999999999999922,72.49354402736034,88.84950476945146
4,"(3, 2)",100.0,31.319999999999993,7.941603374137385,29.33959509113263
4,"(3, 3)",100.0,61.31999999999999,41.72296679711332,29.33959509113263
4,"(3, 4)",100.0,61.31999999999999,63.181403827313886,29.33959509113263
4,"(4, 0)",100.0,14.633333333333324,0.9398505222387133,1.2835863762496138
4,"(4, 1)",100.0,14.633333333333324,3.670979350014079,1.2835863762496138
4,"(4, 6)",100.0,11.424999999999986,31.841532024509043,10.525695607823922
4,"(5, 1)",100.0,4.633333333333324,0.005456314971171153,1.2835863762496138
4,"(5, 3)",100.0,1.199999999999995,0.8489794369202923,0.4628170393454296
4,"(5, 5)",100.0,21.424999999999986,0.073773861574164,10.525695607823922
4,"(5, 6)",100.0,21.424999999999986,1.1890071105530229,10.525695607823922
4,"(5, 8)",100.0,51.499999999999986,73.45204932365331,93.72897712243513
4,"(6, 5)",100.0,1.4249999999999865,0.27371651873938535,10.525695607823922
4,"(6, 7)",100.0,1.499999999999993,31.40489126485875,39.935187948600195
4,"(7, 1)",100.0,51.19999999999999,1.6449094010529344,0.9048979660063936
4,"(7, 3)",100.0,51.19999999999999,37.139639837840924,45.00909542338783
4,"(7, 6)",100.0,1.1999999999999922,0.13813132403636663,0.051829577809361434
4,"(8, 2)",100.0,1.4999999999999922,54.18492243747012,64.49319917649565
4,"(8, 5)",100.0,1.499999999999993,0.12000019772039298,0.0448877984410781
4,"(8, 8)",100.0,1.499999999999998,41.82593947229406,53.30656589202424
5,"(0, 2)",100.0,1.4999999999999922,1.722630611336134,1.4378699508721198
5,"(1, 9)",100.0,1.7999999999999923,54.15699562980352,79.73508281259593
5,"(2, 3)",100.0,41.61999999999999,6.531840653053125,39.624918786313046
5,"(2, 4)",100.0,41.61999999999999,12.459855370196426,39.624918786313046
5,"(2, 7)",100.0,1.7999999999999923,80.57929707311513,118.8080286787628
5,"(3, 2)",100.0,21.619999999999994,9.804851404697768,39.624918786313046
5,"(3, 3)",100.0,51.61999999999999,46.60334019124723,39.624918786313046
5,"(3, 4)",100.0,51.61999999999999,68.99592747879058,39.624918786313046
5,"(4, 0)",100.0,11.59999999999999,1.3713455315413743,2.0491561978164112
5,"(4, 1)",100.0,11.59999999999999,4.46637034938931,2.0491561978164112
5,"(4, 6)",100.0,14.224999999999987,34.96969306083155,14.060202162503861
5,"(5, 1)",100.0,1.5999999999999908,0.021827576701666157,2.0491561978164112
5,"(5, 3)",100.0,1.4999999999999951,1.2481095185979778,0.9242823617486281
5,"(5, 5)",100.0,4.224999999999986,0.15035147064571655,14.060202162503861
5,"(5, 6)",100.0,4.224999999999987,1.725733272130826,14.060202162503861
5,"(5, 8)",100.0,41.79999999999998,80.11942047730535,123.02609302537977
5,"(6, 5)",100.0,4.224999999999987,0.3977091716760779,14.060202162503861
5,"(6, 7)",100.0,1.799999999999993,34.307862263869865,52.39279922465248
5,"(7, 1)",100.0,41.499999999999986,2.4836171361850004,1.7659053879838764
5,"(7, 3)",100.0,41.499999999999986,41.440024023929,60.363843822604686
5,"(7, 6)",100.0,1.4999999999999922,0.28144622532858604,0.13458492719408705
5,"(8, 2)",100.0,1.7999999999999923,60.83330160477638,87.30995866817992
5,"(8, 5)",100.0,1.799999999999993,0.24443566206433417,0.11486103432671202
5,"(8, 8)",100.0,1.799999999999998,45.59915486782677,69.90179694209071
6,"(0, 2)",100.0,1.7999999999999923,2.2464337316999896,2.350578148642662
6,"(1, 9)",100.0,2.099999999999992,58.756208918210326,101.41707804177416
6,"(2, 3)",100.0,31.91999999999999,7.775885224851532,50.78213881225135
6,"(2, 4)",100.0,31.919999999999987,14.209693135865392,50.78213881225135
6,"(2, 7)",100.0,2.099999999999992,87.54649991956997,151.17833772557242
6,"(3, 2)",100.0,11.919999999999991,11.362720116313048,50.78213881225135
6,"(3, 3)",100.0,41.91999999999999,50.71440768612387,50.78213881225135
6,"(3, 4)",100.0,41.91999999999999,74.0120219006889,50.78213881225135
6,"(4, 0)",100.0,8.566666666666658,1.7645210488832521,2.9806955477166053
6,"(4, 1)",100.0,8.566666666666658,5.121868476062739,2.9806955477166053
6,"(4, 6)",100.0,7.024999999999987,37.71269946323458,17.902995915953603
6,"(5, 1)",100.0,8.566666666666658,0.05071186194692282,2.9806955477166053
6,"(5, 3)",100.0,1.7999999999999952,1.618444311045228,1.5570515409681467
6,"(5, 5)",100.0,7.024999999999987,0.23884295959745105,17.902995915953603
6,"(5, 6)",100.0,7.024999999999987,2.212214554196306,17.902995915953603
6,"(5, 8)",100.0,32.09999999999998,85.86421203816772,153.97824672923278
6,"(6, 5)",100.0,7.024999999999987,0.5116513336442706,17.902995915953603
6,"(6, 7)",100.0,2.099999999999993,36.83415466024676,65.56497865666955
6,"(7, 1)",100.0,31.799999999999983,3.2917758768419656,3.0121655188461327
6,"(7, 3)",100.0,31.799999999999983,45.12833909437954,77.00073861578237
6,"(7, 6)",100.0,1.7999999999999923,0.4466619081107855,0.2901385558234966
6,"(8, 2)",100.0,2.099999999999992,66.48429396978015,112.22422520246265
6,"(8, 5)",100.0,2.099999999999993,0.3878262670851611,0.24878200769624925
6,"(8, 8)",100.0,2.099999999999998,48.85011911912956,87.41229651734561
7,"(0, 2)",100.0,2.099999999999992,2.714629639219906,3.4888710635469753
7,"(1, 9)",100.0,2.399999999999992,62.900641018448475,124.44326574653431
7,"(2, 3)",100.0,22.219999999999988,8.837370994864514,62.68114843000893
7,"(2, 4)",100.0,22.219999999999985,15.689041707127839,62.68114843000893
7,"(2, 7)",100.0,2.399999999999992,93.85543609211116,185.61441995818467
7,"(3, 2)",100.0,2.219999999999988,12.676134858592242,62.68114843000893
7,"(3, 3)",100.0,32.219999999999985,54.370913564159046,62.68114843000893
7,"(3, 4)",100.0,32.219999999999985,78.67199702223598,62.68114843000893
7,"(4, 0)",100.0,8.866666666666658,2.104877382775263,4.064090202114955
7,"(4, 1)",100.0,8.866666666666658,5.67236791109955,4.064090202114955
7,"(4, 6)",100.0,7.324999999999987,40.25234414519995,22.017916477540055
7,"(5, 1)",100.0,8.866666666666658,0.0899123280956128,4.064090202114955
7,"(5, 3)",100.0,2.099999999999995,1.9448205185513636,2.356361930004164
7,"(5, 5)",100.0,7.324999999999987,0.3282936931295463,22.017916477540055
7,"(5, 6)",100.0,7.324999999999987,2.632462314822437,22.017916477540055
7,"(5, 8)",100.0,22.39999999999998,91.17213031576502,186.27269349140062
7,"(6, 5)",100.0,7.324999999999987,0.6124453729437843,22.017916477540055
7,"(6, 7)",100.0,2.399999999999993,39.18014765948904,79.32716954066755
7,"(7, 1)",100.0,22.09999999999998,4.024730736064721,4.631547014214826
7,"(7, 3)",100.0,22.09999999999998,48.44345786051995,94.7379626111427
7,"(7, 6)",100.0,2.099999999999992,0.6127222695269333,0.5227674126195739
7,"(8, 2)",100.0,2.399999999999992,71.50756234745725,138.94477841204647
7,"(8, 5)",100.0,2.399999999999993,0.5318937012823669,0.4501358039130202
7,"(8, 8)",100.0,2.3999999999999977,51.8570515398702,105.66489019349888
8,"(0, 2)",100.0,2.399999999999992,3.126028270449949,4.842779965063389
8,"(1, 9)",100.0,2.6999999999999917,66.81593337557436,148.6543986091853
8,"(2, 3)",100.0,12.519999999999989,9.755565969741372,75.23409613200363
8,"(2, 4)",100.0,12.519999999999989,16.994254879755452,75.23409613200363
8,"(2, 7)",100.0,2.6999999999999917,99.82234208196466,221.88130939811847
8,"(3, 2)",100.0,2.519999999999988,13.817281799346537,75.23409613200363
8,"(3, 3)",100.0,22.51999999999999,57.79809596454063,75.23409613200363
8,"(3, 4)",100.0,22.51999999999999,83.21164942081575,75.23409613200363
8,"(4, 0)",100.0,9.166666666666659,2.3955334251920366,5.288068209323005
8,"(4, 1)",100.0,9.166666666666659,6.153734459949648,5.288068209323005
8,"(4, 6)",100.0,7.624999999999987,42.70334490153854,26.380227050090518
8,"(5, 1)",100.0,9.166666666666659,0.13534466390854394,5.288068209323005
8,"(5, 3)",100.0,2.399999999999995,2.2275395823401842,3.315521273073997
8,"(5, 5)",100.0,7.624999999999987,0.41200292512991715,26.380227050090518
8,"(5, 6)",100.0,7.624999999999987,2.9914402619853497,26.380227050090518
8,"(5, 8)",100.0,12.699999999999982,96.33435305427598,219.71238378608848
8,"(6, 5)",100.0,7.624999999999987,0.7011855480764831,26.380227050090518
8,"(6, 7)",100.0,2.6999999999999926,41.46241264993706,93.60174726411644
8,"(7, 1)",100.0,12.39999999999998,4.671798925309278,6.6068303342121375
8,"(7, 3)",100.0,12.39999999999998,51.55831284836204,113.45316943547147
8,"(7, 6)",100.0,2.399999999999992,0.7666745814578652,0.8322537392866759
8,"(8, 2)",100.0,2.6999999999999917,76.18068663530775,167.27057642846214
8,"(8, 5)",100.0,2.6999999999999926,0.6653964751861956,0.7185316821088599
8,"(8, 8)",100.0,2.6999999999999975,54.78595568957112,124.55237234242841
9,"(0, 2)",100.0,2.6999999999999917,3.489495835153018,6.403973942185294
9,"(1, 9)",100.0,2.9999999999999916,70.65116945049597,173.94584791843016
9,"(2, 3)",100.0,4.819999999999987,10.574184287472846,88.38484417686138
9,"(2, 4)",100.0,4.819999999999988,18.19842188154085,88.38484417686138
9,"(2, 7)",100.0,2.9999999999999916,105.65780126175173,259.82219034508734
9,"(3, 2)",100.0,4.819999999999988,14.850026889275997,88.38484417686138
9,"(3, 3)",100.0,14.819999999999988,61.143246337319965,88.38484417686138
9,"(3, 4)",100.0,14.819999999999988,87.76722059073433,88.38484417686138
9,"(4, 0)",100.0,9.46666666666666,2.6471817179863946,6.644245184081872
9,"(4, 1)",100.0,9.46666666666666,6.594326367884589,6.644245184081872
9,"(4, 6)",100.0,7.9249999999999865,45.14335219342804,30.975432009637892
9,"(5, 1)",100.0,9.46666666666666,0.18288417538912155,6.644245184081872
9,"(5, 3)",100.0,2.699999999999995,2.4741176700227054,4.42855445178826
9,"(5, 5)",100.0,7.9249999999999865,0.48726213382432093,30.975432009637892
9,"(5, 6)",100.0,7.9249999999999865,3.302618643823491,30.975432009637892
9,"(5, 8)",100.0,2.9999999999999813,101.51950903606611,254.17497739270001
9,"(6, 5)",100.0,7.9249999999999865,0.7804271337553524,30.975432009637892
9,"(6, 7)",100.0,2.9999999999999925,43.74908184931233,108.34123153971784
9,"(7, 1)",100.0,2.6999999999999815,5.24102739024317,8.921662832214475
9,"(7, 3)",100.0,2.6999999999999815,54.592130915862455,133.06649647269265
9,"(7, 6)",100.0,2.6999999999999917,0.9033582334776937,1.21634254680712
9,"(8, 2)",100.0,2.9999999999999916,80.6986391248113,197.06638355626527
9,"(8, 5)",100.0,2.9999999999999925,0.7838721510903272,1.0518356325067608
9,"(8, 8)",100.0,2.9999999999999973,57.73233096606877,144.0095897170568
10,"(0, 2)",100.0,2.9999999999999916,3.817068611045838,8.166987478553704
10,"(1, 9)",100.0,3.2999999999999914,74.50213270647421,200.2506260069341
10,"(2, 3)",100.0,9.119999999999989,11.331226412826792,102.09947408349663
10,"(2, 4)",100.0,9.119999999999989,19.352896762603823,102.09947408349663
10,"(2, 7)",100.0,3.2999999999999914,111.49979942598901,299.3352268172981
10,"(3, 2)",100.0,9.119999999999989,15.823588237275363,102.09947408349663
10,"(3, 3)",100.0,9.119999999999989,64.49868682084333,102.09947408349663
10,"(3, 4)",100.0,9.119999999999989,92.41850444557318,102.09947408349663
10,"(4, 0)",100.0,9.76666666666666,2.87183756498527,8.126853307547371
10,"(4, 1)",100.0,9.76666666666666,7.014631390707758,8.126853307547371
10,"(4, 6)",100.0,8.224999999999987,47.612630129028446,35.793535553219115
10,"(5, 1)",100.0,9.76666666666666,0.22941782698680296,8.126853307547371
10,"(5, 3)",100.0,2.9999999999999947,2.6941607910114787,5.69120990256665
10,"(5, 5)",100.0,8.224999999999987,0.5540402139083498,35.793535553219115
10,"(5, 6)",100.0,8.224999999999987,3.5807323643933695,35.793535553219115
10,"(5, 8)",100.0,3.299999999999981,106.82319937816156,289.5871722135796
10,"(6, 5)",100.0,8.224999999999987,0.8528251830115279,35.793535553219115
10,"(6, 7)",100.0,3.2999999999999923,46.08004382908019,123.5180508602951
10,"(7, 1)",100.0,2.9999999999999813,5.748791915887847,11.563604876723298
10,"(7, 3)",100.0,2.9999999999999813,57.62422782306432,153.52777909155674
10,"(7, 6)",100.0,2.9999999999999916,1.0228826840070477,1.672434838707644
10,"(8, 2)",100.0,3.2999999999999914,85.19225024980595,228.24348180119438
10,"(8, 5)",100.0,3.2999999999999923,0.8874341171598074,1.447636570139972
10,"(8, 8)",100.0,3.299999999999997,60.74982029557012,163.99860438640204
11,"(0, 2)",100.0,3.2999999999999914,4.120396600193649,10.13048849088832
11,"(1, 9)",100.0,3.599999999999991,78.42916333878534,227.52776522119882
11,"(2, 3)",100.0,9.41999999999999,12.056026245579632,116.35918463276407
11,"(2, 4)",100.0,9.41999999999999,20.492376697224934,116.35918463276407
11,"(2, 7)",100.0,3.599999999999991,117.43800820153298,340.35758745422487
11,"(3, 2)",100.0,9.41999999999999,16.77299107379788,116.35918463276407
11,"(3, 3)",100.0,9.41999999999999,67.92086217585862,116.35918463276407
11,"(3, 4)",100.0,9.41999999999999,97.21204272668824,116.35918463276407
11,"(4, 0)",100.0,10.066666666666661,3.07996401025434,9.732175762519605
11,"(4, 1)",100.0,10.066666666666661,7.428494488180052,9.732175762519605
11,"(4, 6)",100.0,8.524999999999988,50.13832123261673,40.82922082145927
11,"(5, 1)",100.0,0.0666666666666611,0.27311442210625153,9.732175762519605
11,"(5, 3)",100.0,3.2999999999999945,2.8967238060908906,7.101060261769331
11,"(5, 5)",100.0,8.524999999999988,0.6136848583438866,40.82922082145927
11,"(5, 6)",100.0,8.524999999999988,3.838530405574165,40.82922082145927
11,"(5, 8)",100.0,3.599999999999981,112.2989576760632,325.90876673371065
11,"(6, 5)",100.0,8.524999999999988,0.9206447438227299,40.82922082145927
11,"(6, 7)",100.0,3.599999999999992,48.47891769100814,139.11823506168537
11,"(7, 1)",100.0,3.299999999999981,6.213126407533345,14.524901050663543
11,"(7, 3)",100.0,3.299999999999981,60.705928709050994,174.80739783597812
11,"(7, 6)",100.0,3.2999999999999914,1.128119007658172,2.198531191739877
11,"(8, 2)",100.0,3.599999999999991,89.74641956380096,260.7455533070768
11,"(8, 5)",100.0,3.599999999999992,0.97858873325187,1.9040601426472843
11,"(8, 8)",100.0,3.599999999999997,63.868091833299424,184.4995907075983
12,"(0, 2)",100.0,3.599999999999991,4.409298478793202,12.295214376425774
12,"(1, 9)",100.0,3.899999999999991,82.46973059677191,255.75449409025026
12,"(2, 3)",100.0,9.71999999999999,12.769709055774563,131.1554435815668
12,"(2, 4)",100.0,9.71999999999999,21.639754972467337,131.1554435815668
12,"(2, 7)",100.0,3.899999999999991,123.53044906493504,382.85446163962837
12,"(3, 2)",100.0,9.71999999999999,17.72192142848989,131.1554435815668
12,"(3, 3)",100.0,9.71999999999999,71.443741754754,131.1554435815668
12,"(3, 4)",100.0,9.71999999999999,102.17506924423962,131.1554435815668
12,"(4, 0)",100.0,7.033333333333327,3.279600888141117,11.458020501321124
12,"(4, 1)",100.0,7.033333333333327,7.8449044917349875,11.458020501321124
12,"(4, 6)",100.0,8.824999999999989,52.73883069862188,46.0807110466324
12,"(5, 1)",100.0,7.033333333333327,0.3132613302174268,11.458020501321124
12,"(5, 3)",100.0,3.5999999999999943,3.089270898751099,8.657219122963907
12,"(5, 5)",100.0,8.824999999999989,0.6680130274418676,46.0807110466324
12,"(5, 6)",100.0,8.824999999999989,4.085849656056902,46.0807110466324
12,"(5, 8)",100.0,3.899999999999981,117.97659840721951,363.12264035631273
12,"(6, 5)",100.0,8.824999999999989,0.9856807549479786,46.0807110466324
12,"(6, 7)",100.0,3.899999999999992,50.95990605008239,155.13740287193875
12,"(7, 1)",100.0,3.599999999999981,6.650303876174662,17.802103785394248
12,"(7, 3)",100.0,3.599999999999981,63.86973362097975,196.88993508246833
12,"(7, 6)",100.0,3.599999999999991,1.222868673257279,2.79358349461918
12,"(8, 2)",100.0,3.899999999999991,94.41486574744818,294.53882246469993
12,"(8, 5)",100.0,3.899999999999992,1.0606446079551712,2.420069942154502
12,"(8, 8)",100.0,3.899999999999997,67.10340867120703,205.50519303834125
13,"(0, 2)",100.0,3.899999999999991,4.691440974337069,14.663486696062408
13,"(1, 9)",100.0,4.199999999999991,86.64685741722825,284.9209883709267
13,"(2, 3)",100.0,10.01999999999999,13.486820124820872,146.48674639206615
13,"(2, 4)",100.0,0.019999999999990692,22.809929794090706,146.48674639206615
13,"(2, 7)",100.0,4.199999999999991,129.8145671339233,426.8114476774094
13,"(3, 2)",100.0,0.019999999999990692,18.68585726702829,146.48674639206615
13,"(3, 3)",100.0,10.01999999999999,75.08759424111828,146.48674639206615
13,"(3, 4)",100.0,10.01999999999999,107.3236442401492,146.48674639206615
13,"(4, 0)",100.0,7.333333333333327,3.476481640907005,13.303307290711606
13,"(4, 1)",100.0,7.333333333333327,8.269574525564682,13.303307290711606
13,"(4, 6)",100.0,9.12499999999999,55.42661485649359,51.54885270656456
13,"(5, 1)",100.0,7.333333333333327,0.3499324129607572,13.303307290711606
13,"(5, 3)",100.0,3.899999999999994,3.2774952152631873,10.359956920203661
13,"(5, 5)",100.0,9.12499999999999,0.7188001521520372,51.54885270656456
13,"(5, 6)",100.0,9.12499999999999,4.329781342735023,51.54885270656456
13,"(5, 8)",100.0,4.199999999999981,123.8727379276081,401.22826562855306
13,"(6, 5)",100.0,9.12499999999999,1.0493205969830222,51.54885270656456
13,"(6, 7)",100.0,4.199999999999992,53.53168279555702,171.57809755626414
13,"(7, 1)",100.0,3.899999999999981,7.073536150245241,21.395233330489354
13,"(7, 3)",100.0,3.899999999999981,67.13588516810236,219.7698652921147
13,"(7, 6)",100.0,3.899999999999991,1.3108077579527877,3.457498710075349
13,"(8, 2)",100.0,4.199999999999991,99.23093720157615,329.6053625323349
13,"(8, 5)",100.0,4.199999999999992,1.1367967869574287,2.9954675619692814
13,"(8, 8)",100.0,4.199999999999997,70.46466188258678,227.01692909924537
14,"(0, 2)",100.0,4.199999999999991,4.972534907923481,17.238747466379156
14,"(1, 9)",100.0,4.499999999999991,91.0117969460227,315.0411452259364
14,"(2, 3)",100.0,6.3199999999999905,14.217075148512059,162.3629036710182
14,"(2, 4)",100.0,6.3199999999999905,24.01252661191267,162.3629036710182
14,"(2, 7)",100.0,4.499999999999991,136.37034885783703,472.25069358565577
14,"(3, 2)",100.0,6.3199999999999905,19.67468273940553,162.3629036710182
14,"(3, 3)",100.0,6.3199999999999905,78.89234905871659,162.3629036710182
14,"(3, 4)",100.0,6.3199999999999905,112.72311303140737,162.3629036710182
14,"(4, 0)",100.0,7.633333333333326,3.6745076410384807,15.267769641160761
14,"(4, 1)",100.0,7.633333333333326,8.706112818263188,15.267769641160761
14,"(4, 6)",100.0,9.42499999999999,58.23784320919455,57.23907843254544
14,"(5, 1)",100.0,7.633333333333326,0.38365451509625825,15.267769641160761
14,"(5, 3)",100.0,4.199999999999994,3.4655224637939956,12.210346823876726
14,"(5, 5)",100.0,9.42499999999999,0.7675553160146574,57.23907843254544
14,"(5, 6)",100.0,9.42499999999999,4.575217690886197,57.23907843254544
14,"(5, 8)",100.0,4.4999999999999805,130.06186960244438,440.2624005470771
14,"(6, 5)",100.0,9.42499999999999,1.1126304440331898,57.23907843254544
14,"(6, 7)",100.0,4.499999999999992,56.227482828187064,188.45866751065356
14,"(7, 1)",100.0,4.199999999999981,7.492848022516398,25.306861052341773
14,"(7, 3)",100.0,4.199999999999981,70.54473484577154,243.45938921242276
14,"(7, 6)",100.0,4.199999999999991,1.3950151065536525,4.190980319303826
14,"(8, 2)",100.0,4.499999999999991,104.25227799054554,365.95293395952433
14,"(8, 5)",100.0,4.499999999999992,1.2097185274416276,3.6307526655739215
14,"(8, 8)",100.0,4.4999999999999964,73.99391894340204,249.0571154109688
15,"(0, 2)",100.0,4.499999999999991,5.256703276114712,20.02518147149203
15,"(1, 9)",100.0,4.799999999999991,95.5755246649501,346.1363695912828
15,"(2, 3)",100.0,6.61999999999999,14.96905085484238,178.79806576474462
15,"(2, 4)",100.0,6.61999999999999,25.260401939074214,178.79806576474462
15,"(2, 7)",100.0,4.799999999999991,143.21624608331592,519.2061309495012
15,"(3, 2)",100.0,6.61999999999999,20.69905275823808,178.79806576474462
15,"(3, 3)",100.0,6.61999999999999,82.87072102746399,178.79806576474462
15,"(3, 4)",100.0,6.61999999999999,118.3769727766737,178.79806576474462
15,"(4, 0)",100.0,7.933333333333326,3.876260914727443,17.35202080792691
15,"(4, 1)",100.0,7.933333333333326,9.15901208069947,17.35202080792691
