step,cell_position,cell_type,population_size,health_level,resource_consumption,pollution_generation
80,"(7, 9)",forest,359,100.0,0.1,0.0
80,"(8, 1)",forest,438,100.0,0.1,0.0
80,"(8, 7)",forest,430,100.0,0.1,0.0
80,"(9, 0)",forest,364,100.0,0.1,0.0
80,"(9, 7)",forest,430,100.0,0.1,0.0
80,"(9, 8)",forest,413,100.0,0.1,0.0
81,"(0, 2)",forest,460,100.0,0.1,0.0
81,"(0, 5)",forest,384,100.0,0.1,0.0
81,"(1, 0)",forest,454,100.0,0.1,0.0
81,"(1, 2)",forest,493,100.0,0.1,0.0
81,"(2, 2)",forest,465,100.0,0.1,0.0
81,"(3, 0)",forest,430,100.0,0.1,0.0
81,"(3, 1)",forest,374,100.0,0.1,0.0
81,"(3, 3)",forest,452,100.0,0.1,0.0
81,"(3, 7)",forest,486,100.0,0.1,0.0
81,"(4, 1)",forest,386,100.0,0.1,0.0
81,"(4, 5)",forest,426,100.0,0.1,0.0
81,"(4, 8)",forest,468,100.0,0.1,0.0
81,"(5, 9)",forest,426,100.0,0.1,0.0
81,"(6, 2)",forest,372,100.0,0.1,0.0
81,"(6, 3)",forest,430,100.0,0.1,0.0
81,"(6, 8)",forest,481,100.0,0.1,0.0
81,"(7, 1)",forest,369,100.0,0.1,0.0
81,"(7, 3)",forest,389,100.0,0.1,0.0
81,"(7, 5)",forest,456,100.0,0.1,0.0
81,"(7, 9)",forest,359,100.0,0.1,0.0
81,"(8, 1)",forest,438,100.0,0.1,0.0
81,"(8, 7)",forest,430,100.0,0.1,0.0
81,"(9, 0)",forest,364,100.0,0.1,0.0
81,"(9, 7)",forest,430,100.0,0.1,0.0
81,"(9, 8)",forest,413,100.0,0.1,0.0
82,"(0, 2)",forest,460,100.0,0.1,0.0
82,"(0, 5)",forest,384,100.0,0.1,0.0
82,"(1, 0)",forest,454,100.0,0.1,0.0
82,"(1, 2)",forest,493,100.0,0.1,0.0
82,"(2, 2)",forest,465,100.0,0.1,0.0
82,"(3, 0)",forest,430,100.0,0.1,0.0
82,"(3, 1)",forest,374,100.0,0.1,0.0
82,"(3, 3)",forest,452,100.0,0.1,0.0
82,"(3, 7)",forest,486,100.0,0.1,0.0
82,"(4, 1)",forest,386,100.0,0.1,0.0
82,"(4, 5)",forest,426,100.0,0.1,0.0
82,"(4, 8)",forest,468,100.0,0.1,0.0
82,"(5, 9)",forest,426,100.0,0.1,0.0
82,"(6, 2)",forest,372,100.0,0.1,0.0
82,"(6, 3)",forest,430,100.0,0.1,0.0
82,"(6, 8)",forest,481,100.0,0.1,0.0
82,"(7, 1)",forest,369,100.0,0.1,0.0
82,"(7, 3)",forest,389,100.0,0.1,0.0
82,"(7, 5)",forest,456,100.0,0.1,0.0
82,"(7, 9)",forest,359,100.0,0.1,0.0
82,"(8, 1)",forest,438,100.0,0.1,0.0
82,"(8, 7)",forest,430,100.0,0.1,0.0
82,"(9, 0)",forest,364,100.0,0.1,0.0
82,"(9, 7)",forest,430,100.0,0.1,0.0
82,"(9, 8)",forest,413,100.0,0.1,0.0
83,"(0, 2)",forest,460,100.0,0.1,0.0
83,"(0, 5)",forest,384,100.0,0.1,0.0
83,"(1, 0)",forest,454,100.0,0.1,0.0
83,"(1, 2)",forest,493,100.0,0.1,0.0
83,"(2, 2)",forest,465,100.0,0.1,0.0
83,"(3, 0)",forest,430,100.0,0.1,0.0
83,"(3, 1)",forest,374,100.0,0.1,0.0
83,"(3, 3)",forest,452,100.0,0.1,0.0
83,"(3, 7)",forest,486,100.0,0.1,0.0
83,"(4, 1)",forest,386,100.0,0.1,0.0
83,"(4, 5)",forest,426,100.0,0.1,0.0
83,"(4, 8)",forest,468,100.0,0.1,0.0
83,"(5, 9)",forest,426,100.0,0.1,0.0
83,"(6, 2)",forest,372,100.0,0.1,0.0
83,"(6, 3)",forest,430,100.0,0.1,0.0
83,"(6, 8)",forest,481,100.0,0.1,0.0
83,"(7, 1)",forest,369,100.0,0.1,0.0
83,"(7, 3)",forest,389,100.0,0.1,0.0
83,"(7, 5)",forest,456,100.0,0.1,0.0
83,"(7, 9)",forest,359,100.0,0.1,0.0
83,"(8, 1)",forest,438,100.0,0.1,0.0
83,"(8, 7)",forest,430,100.0,0.1,0.0
83,"(9, 0)",forest,364,100.0,0.1,0.0
83,"(9, 7)",forest,430,100.0,0.1,0.0
83,"(9, 8)",forest,413,100.0,0.1,0.0
84,"(0, 2)",forest,460,100.0,0.1,0.0
84,"(0, 5)",forest,384,100.0,0.1,0.0
84,"(1, 0)",forest,454,100.0,0.1,0.0
84,"(1, 2)",forest,493,100.0,0.1,0.0
84,"(2, 2)",forest,465,100.0,0.1,0.0
84,"(3, 0)",forest,430,100.0,0.1,0.0
84,"(3, 1)",forest,374,100.0,0.1,0.0
84,"(3, 3)",forest,452,100.0,0.1,0.0
84,"(3, 7)",forest,486,100.0,0.1,0.0
84,"(4, 1)",forest,386,100.0,0.1,0.0
84,"(4, 5)",forest,426,100.0,0.1,0.0
84,"(4, 8)",forest,468,100.0,0.1,0.0
84,"(5, 9)",forest,426,100.0,0.1,0.0
84,"(6, 2)",forest,372,100.0,0.1,0.0
84,"(6, 3)",forest,430,100.0,0.1,0.0
84,"(6, 8)",forest,481,100.0,0.1,0.0
84,"(7, 1)",forest,369,100.0,0.1,0.0
84,"(7, 3)",forest,389,100.0,0.1,0.0
84,"(7, 5)",forest,456,100.0,0.1,0.0
84,"(7, 9)",forest,359,100.0,0.1,0.0
84,"(8, 1)",forest,438,100.0,0.1,0.0
84,"(8, 7)",forest,430,100.0,0.1,0.0
84,"(9, 0)",forest,364,100.0,0.1,0.0
84,"(9, 7)",forest,430,100.0,0.1,0.0
84,"(9, 8)",forest,413,100.0,0.1,0.0
85,"(0, 2)",forest,460,100.0,0.1,0.0
85,"(0, 5)",forest,384,100.0,0.1,0.0
85,"(1, 0)",forest,454,100.0,0.1,0.0
85,"(1, 2)",forest,493,100.0,0.1,0.0
85,"(2, 2)",forest,465,100.0,0.1,0.0
85,"(3, 0)",forest,430,100.0,0.1,0.0
85,"(3, 1)",forest,374,100.0,0.1,0.0
85,"(3, 3)",forest,452,100.0,0.1,0.0
85,"(3, 7)",forest,486,100.0,0.1,0.0
85,"(4, 1)",forest,386,100.0,0.1,0.0
85,"(4, 5)",forest,426,100.0,0.1,0.0
85,"(4, 8)",forest,468,100.0,0.1,0.0
85,"(5, 9)",forest,426,100.0,0.1,0.0
85,"(6, 2)",forest,372,100.0,0.1,0.0
85,"(6, 3)",forest,430,100.0,0.1,0.0
85,"(6, 8)",forest,481,100.0,0.1,0.0
85,"(7, 1)",forest,369,100.0,0.1,0.0
85,"(7, 3)",forest,389,100.0,0.1,0.0
85,"(7, 5)",forest,456,100.0,0.1,0.0
85,"(7, 9)",forest,359,100.0,0.1,0.0
85,"(8, 1)",forest,438,100.0,0.1,0.0
85,"(8, 7)",forest,430,100.0,0.1,0.0
85,"(9, 0)",forest,364,100.0,0.1,0.0
85,"(9, 7)",forest,430,100.0,0.1,0.0
85,"(9, 8)",forest,413,100.0,0.1,0.0
86,"(0, 2)",forest,460,100.0,0.1,0.0
86,"(0, 5)",forest,384,100.0,0.1,0.0
86,"(1, 0)",forest,454,100.0,0.1,0.0
86,"(1, 2)",forest,493,100.0,0.1,0.0
86,"(2, 2)",forest,465,100.0,0.1,0.0
86,"(3, 0)",forest,430,100.0,0.1,0.0
86,"(3, 1)",forest,374,100.0,0.1,0.0
86,"(3, 3)",forest,452,100.0,0.1,0.0
86,"(3, 7)",forest,486,100.0,0.1,0.0
86,"(4, 1)",forest,386,100.0,0.1,0.0
86,"(4, 5)",forest,426,100.0,0.1,0.0
86,"(4, 8)",forest,468,100.0,0.1,0.0
86,"(5, 9)",forest,426,100.0,0.1,0.0
86,"(6, 2)",forest,372,100.0,0.1,0.0
86,"(6, 3)",forest,430,100.0,0.1,0.0
86,"(6, 8)",forest,481,100.0,0.1,0.0
86,"(7, 1)",forest,369,100.0,0.1,0.0
86,"(7, 3)",forest,389,100.0,0.1,0.0
86,"(7, 5)",forest,456,100.0,0.1,0.0
86,"(7, 9)",forest,359,100.0,0.1,0.0
86,"(8, 1)",forest,438,100.0,0.1,0.0
86,"(8, 7)",forest,430,100.0,0.1,0.0
86,"(9, 0)",forest,364,100.0,0.1,0.0
86,"(9, 7)",forest,430,100.0,0.1,0.0
86,"(9, 8)",forest,413,100.0,0.1,0.0
87,"(0, 2)",forest,460,100.0,0.1,0.0
87,"(0, 5)",forest,384,100.0,0.1,0.0
87,"(1, 0)",forest,454,100.0,0.1,0.0
87,"(1, 2)",forest,493,100.0,0.1,0.0
87,"(2, 2)",forest,465,100.0,0.1,0.0
87,"(3, 0)",forest,430,100.0,0.1,0.0
87,"(3, 1)",forest,374,100.0,0.1,0.0
87,"(3, 3)",forest,452,100.0,0.1,0.0
87,"(3, 7)",forest,486,100.0,0.1,0.0
87,"(4, 1)",forest,386,100.0,0.1,0.0
87,"(4, 5)",forest,426,100.0,0.1,0.0
87,"(4, 8)",forest,468,100.0,0.1,0.0
87,"(5, 9)",forest,426,100.0,0.1,0.0
87,"(6, 2)",forest,372,100.0,0.1,0.0
87,"(6, 3)",forest,430,100.0,0.1,0.0
87,"(6, 8)",forest,481,100.0,0.1,0.0
87,"(7, 1)",forest,369,100.0,0.1,0.0
87,"(7, 3)",forest,389,100.0,0.1,0.0
87,"(7, 5)",forest,456,100.0,0.1,0.0
87,"(7, 9)",forest,359,100.0,0.1,0.0
87,"(8, 1)",forest,438,100.0,0.1,0.0
87,"(8, 7)",forest,430,100.0,0.1,0.0
87,"(9, 0)",forest,364,100.0,0.1,0.0
87,"(9, 7)",forest,430,100.0,0.1,0.0
87,"(9, 8)",forest,413,100.0,0.1,0.0
88,"(0, 2)",forest,460,100.0,0.1,0.0
88,"(0, 5)",forest,384,100.0,0.1,0.0
88,"(1, 0)",forest,454,100.0,0.1,0.0
88,"(1, 2)",forest,493,100.0,0.1,0.0
88,"(2, 2)",forest,465,100.0,0.1,0.0
88,"(3, 0)",forest,430,100.0,0.1,0.0
88,"(3, 1)",forest,374,100.0,0.1,0.0
88,"(3, 3)",forest,452,100.0,0.1,0.0
88,"(3, 7)",forest,486,100.0,0.1,0.0
88,"(4, 1)",forest,386,100.0,0.1,0.0
88,"(4, 5)",forest,426,100.0,0.1,0.0
88,"(4, 8)",forest,468,100.0,0.1,0.0
88,"(5, 9)",forest,426,100.0,0.1,0.0
88,"(6, 2)",forest,372,100.0,0.1,0.0
88,"(6, 3)",forest,430,100.0,0.1,0.0
88,"(6, 8)",forest,481,100.0,0.1,0.0
88,"(7, 1)",forest,369,100.0,0.1,0.0
88,"(7, 3)",forest,389,100.0,0.1,0.0
88,"(7, 5)",forest,456,100.0,0.1,0.0
88,"(7, 9)",forest,359,100.0,0.1,0.0
88,"(8, 1)",forest,438,100.0,0.1,0.0
88,"(8, 7)",forest,430,100.0,0.1,0.0
88,"(9, 0)",forest,364,100.0,0.1,0.0
88,"(9, 7)",forest,430,100.0,0.1,0.0
88,"(9, 8)",forest,413,100.0,0.1,0.0
89,"(0, 2)",forest,460,100.0,0.1,0.0
89,"(0, 5)",forest,384,100.0,0.1,0.0
89,"(1, 0)",forest,454,100.0,0.1,0.0
89,"(1, 2)",forest,493,100.0,0.1,0.0
89,"(2, 2)",forest,465,100.0,0.1,0.0
89,"(3, 0)",forest,430,100.0,0.1,0.0
89,"(3, 1)",forest,374,100.0,0.1,0.0
89,"(3, 3)",forest,452,100.0,0.1,0.0
89,"(3, 7)",forest,486,100.0,0.1,0.0
89,"(4, 1)",forest,386,100.0,0.1,0.0
89,"(4, 5)",forest,426,100.0,0.1,0.0
89,"(4, 8)",forest,468,100.0,0.1,0.0
89,"(5, 9)",forest,426,100.0,0.1,0.0
89,"(6, 2)",forest,372,100.0,0.1,0.0
89,"(6, 3)",forest,430,100.0,0.1,0.0
89,"(6, 8)",forest,481,100.0,0.1,0.0
89,"(7, 1)",forest,369,100.0,0.1,0.0
89,"(7, 3)",forest,389,100.0,0.1,0.0
89,"(7, 5)",forest,456,100.0,0.1,0.0
89,"(7, 9)",forest,359,100.0,0.1,0.0
89,"(8, 1)",forest,438,100.0,0.1,0.0
89,"(8, 7)",forest,430,100.0,0.1,0.0
89,"(9, 0)",forest,364,100.0,0.1,0.0
89,"(9, 7)",forest,430,100.0,0.1,0.0
89,"(9, 8)",forest,413,100.0,0.1,0.0
90,"(0, 2)",forest,460,100.0,0.1,0.0
90,"(0, 5)",forest,384,100.0,0.1,0.0
90,"(1, 0)",forest,454,100.0,0.1,0.0
90,"(1, 2)",forest,493,100.0,0.1,0.0
90,"(2, 2)",forest,465,100.0,0.1,0.0
90,"(3, 0)",forest,430,100.0,0.1,0.0
90,"(3, 1)",forest,374,100.0,0.1,0.0
90,"(3, 3)",forest,452,100.0,0.1,0.0
90,"(3, 7)",forest,486,100.0,0.1,0.0
90,"(4, 1)",forest,386,100.0,0.1,0.0
90,"(4, 5)",forest,426,100.0,0.1,0.0
90,"(4, 8)",forest,468,100.0,0.1,0.0
90,"(5, 9)",forest,426,100.0,0.1,0.0
90,"(6, 2)",forest,372,100.0,0.1,0.0
90,"(6, 3)",forest,430,100.0,0.1,0.0
90,"(6, 8)",forest,481,100.0,0.1,0.0
90,"(7, 1)",forest,369,100.0,0.1,0.0
90,"(7, 3)",forest,389,100.0,0.1,0.0
90,"(7, 5)",forest,456,100.0,0.1,0.0
90,"(7, 9)",forest,359,100.0,0.1,0.0
90,"(8, 1)",forest,438,100.0,0.1,0.0
90,"(8, 7)",forest,430,100.0,0.1,0.0
90,"(9, 0)",forest,364,100.0,0.1,0.0
90,"(9, 7)",forest,430,100.0,0.1,0.0
90,"(9, 8)",forest,413,100.0,0.1,0.0
91,"(0, 2)",forest,460,100.0,0.1,0.0
91,"(0, 5)",forest,384,100.0,0.1,0.0
91,"(1, 0)",forest,454,100.0,0.1,0.0
91,"(1, 2)",forest,493,100.0,0.1,0.0
91,"(2, 2)",forest,465,100.0,0.1,0.0
91,"(3, 0)",forest,430,100.0,0.1,0.0
91,"(3, 1)",forest,374,100.0,0.1,0.0
91,"(3, 3)",forest,452,100.0,0.1,0.0
91,"(3, 7)",forest,486,100.0,0.1,0.0
91,"(4, 1)",forest,386,100.0,0.1,0.0
91,"(4, 5)",forest,426,100.0,0.1,0.0
91,"(4, 8)",forest,468,100.0,0.1,0.0
91,"(5, 9)",forest,426,100.0,0.1,0.0
91,"(6, 2)",forest,372,100.0,0.1,0.0
91,"(6, 3)",forest,430,100.0,0.1,0.0
91,"(6, 8)",forest,481,100.0,0.1,0.0
91,"(7, 1)",forest,369,100.0,0.1,0.0
91,"(7, 3)",forest,389,100.0,0.1,0.0
91,"(7, 5)",forest,456,100.0,0.1,0.0
91,"(7, 9)",forest,359,100.0,0.1,0.0
91,"(8, 1)",forest,438,100.0,0.1,0.0
91,"(8, 7)",forest,430,100.0,0.1,0.0
91,"(9, 0)",forest,364,100.0,0.1,0.0
91,"(9, 7)",forest,430,100.0,0.1,0.0
91,"(9, 8)",forest,413,100.0,0.1,0.0
92,"(0, 2)",forest,460,100.0,0.1,0.0
92,"(0, 5)",forest,384,100.0,0.1,0.0
92,"(1, 0)",forest,454,100.0,0.1,0.0
92,"(1, 2)",forest,493,100.0,0.1,0.0
92,"(2, 2)",forest,465,100.0,0.1,0.0
92,"(3, 0)",forest,430,100.0,0.1,0.0
92,"(3, 1)",forest,374,100.0,0.1,0.0
92,"(3, 3)",forest,452,100.0,0.1,0.0
92,"(3, 7)",forest,486,100.0,0.1,0.0
92,"(4, 1)",forest,386,100.0,0.1,0.0
92,"(4, 5)",forest,426,100.0,0.1,0.0
92,"(4, 8)",forest,468,100.0,0.1,0.0
92,"(5, 9)",forest,426,100.0,0.1,0.0
92,"(6, 2)",forest,372,100.0,0.1,0.0
92,"(6, 3)",forest,430,100.0,0.1,0.0
92,"(6, 8)",forest,481,100.0,0.1,0.0
92,"(7, 1)",forest,369,100.0,0.1,0.0
92,"(7, 3)",forest,389,100.0,0.1,0.0
92,"(7, 5)",forest,456,100.0,0.1,0.0
92,"(7, 9)",forest,359,100.0,0.1,0.0
92,"(8, 1)",forest,438,100.0,0.1,0.0
92,"(8, 7)",forest,430,100.0,0.1,0.0
92,"(9, 0)",forest,364,100.0,0.1,0.0
92,"(9, 7)",forest,430,100.0,0.1,0.0
92,"(9, 8)",forest,413,100.0,0.1,0.0
93,"(0, 2)",forest,460,100.0,0.1,0.0
93,"(0, 5)",forest,384,100.0,0.1,0.0
93,"(1, 0)",forest,454,100.0,0.1,0.0
93,"(1, 2)",forest,493,100.0,0.1,0.0
93,"(2, 2)",forest,465,100.0,0.1,0.0
93,"(3, 0)",forest,430,100.0,0.1,0.0
93,"(3, 1)",forest,374,100.0,0.1,0.0
93,"(3, 3)",forest,452,100.0,0.1,0.0
93,"(3, 7)",forest,486,100.0,0.1,0.0
93,"(4, 1)",forest,386,100.0,0.1,0.0
93,"(4, 5)",forest,426,100.0,0.1,0.0
93,"(4, 8)",forest,468,100.0,0.1,0.0
93,"(5, 9)",forest,426,100.0,0.1,0.0
93,"(6, 2)",forest,372,100.0,0.1,0.0
93,"(6, 3)",forest,430,100.0,0.1,0.0
93,"(6, 8)",forest,481,100.0,0.1,0.0
93,"(7, 1)",forest,369,100.0,0.1,0.0
93,"(7, 3)",forest,389,100.0,0.1,0.0
93,"(7, 5)",forest,456,100.0,0.1,0.0
93,"(7, 9)",forest,359,100.0,0.1,0.0
93,"(8, 1)",forest,438,100.0,0.1,0.0
93,"(8, 7)",forest,430,100.0,0.1,0.0
93,"(9, 0)",forest,364,100.0,0.1,0.0
93,"(9, 7)",forest,430,100.0,0.1,0.0
93,"(9, 8)",forest,413,100.0,0.1,0.0
94,"(0, 2)",forest,460,100.0,0.1,0.0
94,"(0, 5)",forest,384,100.0,0.1,0.0
94,"(1, 0)",forest,454,100.0,0.1,0.0
94,"(1, 2)",forest,493,100.0,0.1,0.0
94,"(2, 2)",forest,465,100.0,0.1,0.0
94,"(3, 0)",forest,430,100.0,0.1,0.0
94,"(3, 1)",forest,374,100.0,0.1,0.0
94,"(3, 3)",forest,452,100.0,0.1,0.0
94,"(3, 7)",forest,486,100.0,0.1,0.0
94,"(4, 1)",forest,386,100.0,0.1,0.0
94,"(4, 5)",forest,426,100.0,0.1,0.0
94,"(4, 8)",forest,468,100.0,0.1,0.0
94,"(5, 9)",forest,426,100.0,0.1,0.0
94,"(6, 2)",forest,372,100.0,0.1,0.0
94,"(6, 3)",forest,430,100.0,0.1,0.0
94,"(6, 8)",forest,481,100.0,0.1,0.0
94,"(7, 1)",forest,369,100.0,0.1,0.0
94,"(7, 3)",forest,389,100.0,0.1,0.0
94,"(7, 5)",forest,456,100.0,0.1,0.0
94,"(7, 9)",forest,359,100.0,0.1,0.0
94,"(8, 1)",forest,438,100.0,0.1,0.0
94,"(8, 7)",forest,430,100.0,0.1,0.0
94,"(9, 0)",forest,364,100.0,0.1,0.0
94,"(9, 7)",forest,430,100.0,0.1,0.0
94,"(9, 8)",forest,413,100.0,0.1,0.0
95,"(0, 2)",forest,460,100.0,0.1,0.0
95,"(0, 5)",forest,384,100.0,0.1,0.0
95,"(1, 0)",forest,454,100.0,0.1,0.0
95,"(1, 2)",forest,493,100.0,0.1,0.0
95,"(2, 2)",forest,465,100.0,0.1,0.0
95,"(3, 0)",forest,430,100.0,0.1,0.0
95,"(3, 1)",forest,374,100.0,0.1,0.0
95,"(3, 3)",forest,452,100.0,0.1,0.0
95,"(3, 7)",forest,486,100.0,0.1,0.0
95,"(4, 1)",forest,386,100.0,0.1,0.0
95,"(4, 5)",forest,426,100.0,0.1,0.0
95,"(4, 8)",forest,468,100.0,0.1,0.0
95,"(5, 9)",forest,426,100.0,0.1,0.0
95,"(6, 2)",forest,372,100.0,0.1,0.0
95,"(6, 3)",forest,430,100.0,0.1,0.0
95,"(6, 8)",forest,481,100.0,0.1,0.0
95,"(7, 1)",forest,369,100.0,0.1,0.0
95,"(7, 3)",forest,389,100.0,0.1,0.0
95,"(7, 5)",forest,456,100.0,0.1,0.0
95,"(7, 9)",forest,359,100.0,0.1,0.0
95,"(8, 1)",forest,438,100.0,0.1,0.0
95,"(8, 7)",forest,430,100.0,0.1,0.0
95,"(9, 0)",forest,364,100.0,0.1,0.0
95,"(9, 7)",forest,430,100.0,0.1,0.0
95,"(9, 8)",forest,413,100.0,0.1,0.0
96,"(0, 2)",forest,460,100.0,0.1,0.0
96,"(0, 5)",forest,384,100.0,0.1,0.0
96,"(1, 0)",forest,454,100.0,0.1,0.0
96,"(1, 2)",forest,493,100.0,0.1,0.0
96,"(2, 2)",forest,465,100.0,0.1,0.0
96,"(3, 0)",forest,430,100.0,0.1,0.0
96,"(3, 1)",forest,374,100.0,0.1,0.0
96,"(3, 3)",forest,452,100.0,0.1,0.0
96,"(3, 7)",forest,486,100.0,0.1,0.0
96,"(4, 1)",forest,386,100.0,0.1,0.0
96,"(4, 5)",forest,426,100.0,0.1,0.0
96,"(4, 8)",forest,468,100.0,0.1,0.0
96,"(5, 9)",forest,426,100.0,0.1,0.0
96,"(6, 2)",forest,372,100.0,0.1,0.0
96,"(6, 3)",forest,430,100.0,0.1,0.0
96,"(6, 8)",forest,481,100.0,0.1,0.0
96,"(7, 1)",forest,369,100.0,0.1,0.0
96,"(7, 3)",forest,389,100.0,0.1,0.0
96,"(7, 5)",forest,456,100.0,0.1,0.0
96,"(7, 9)",forest,359,100.0,0.1,0.0
96,"(8, 1)",forest,438,100.0,0.1,0.0
96,"(8, 7)",forest,430,100.0,0.1,0.0
96,"(9, 0)",forest,364,100.0,0.1,0.0
96,"(9, 7)",forest,430,100.0,0.1,0.0
96,"(9, 8)",forest,413,100.0,0.1,0.0
97,"(0, 2)",forest,460,100.0,0.1,0.0
97,"(0, 5)",forest,384,100.0,0.1,0.0
97,"(1, 0)",forest,454,100.0,0.1,0.0
97,"(1, 2)",forest,493,100.0,0.1,0.0
97,"(2, 2)",forest,465,100.0,0.1,0.0
97,"(3, 0)",forest,430,100.0,0.1,0.0
97,"(3, 1)",forest,374,100.0,0.1,0.0
97,"(3, 3)",forest,452,100.0,0.1,0.0
97,"(3, 7)",forest,486,100.0,0.1,0.0
97,"(4, 1)",forest,386,100.0,0.1,0.0
97,"(4, 5)",forest,426,100.0,0.1,0.0
97,"(4, 8)",forest,468,100.0,0.1,0.0
97,"(5, 9)",forest,426,100.0,0.1,0.0
97,"(6, 2)",forest,372,100.0,0.1,0.0
97,"(6, 3)",forest,430,100.0,0.1,0.0
97,"(6, 8)",forest,481,100.0,0.1,0.0
97,"(7, 1)",forest,369,100.0,0.1,0.0
97,"(7, 3)",forest,389,100.0,0.1,0.0
97,"(7, 5)",forest,456,100.0,0.1,0.0
97,"(7, 9)",forest,359,100.0,0.1,0.0
97,"(8, 1)",forest,438,100.0,0.1,0.0
97,"(8, 7)",forest,430,100.0,0.1,0.0
97,"(9, 0)",forest,364,100.0,0.1,0.0
97,"(9, 7)",forest,430,100.0,0.1,0.0
97,"(9, 8)",forest,413,100.0,0.1,0.0
98,"(0, 2)",forest,460,100.0,0.1,0.0
98,"(0, 5)",forest,384,100.0,0.1,0.0
98,"(1, 0)",forest,454,100.0,0.1,0.0
98,"(1, 2)",forest,493,100.0,0.1,0.0
98,"(2, 2)",forest,465,100.0,0.1,0.0
98,"(3, 0)",forest,430,100.0,0.1,0.0
98,"(3, 1)",forest,374,100.0,0.1,0.0
98,"(3, 3)",forest,452,100.0,0.1,0.0
98,"(3, 7)",forest,486,100.0,0.1,0.0
98,"(4, 1)",forest,386,100.0,0.1,0.0
98,"(4, 5)",forest,426,100.0,0.1,0.0
98,"(4, 8)",forest,468,100.0,0.1,0.0
98,"(5, 9)",forest,426,100.0,0.1,0.0
98,"(6, 2)",forest,372,100.0,0.1,0.0
98,"(6, 3)",forest,430,100.0,0.1,0.0
98,"(6, 8)",forest,481,100.0,0.1,0.0
98,"(7, 1)",forest,369,100.0,0.1,0.0
98,"(7, 3)",forest,389,100.0,0.1,0.0
98,"(7, 5)",forest,456,100.0,0.1,0.0
98,"(7, 9)",forest,359,100.0,0.1,0.0
98,"(8, 1)",forest,438,100.0,0.1,0.0
98,"(8, 7)",forest,430,100.0,0.1,0.0
98,"(9, 0)",forest,364,100.0,0.1,0.0
98,"(9, 7)",forest,430,100.0,0.1,0.0
98,"(9, 8)",forest,413,100.0,0.1,0.0
99,"(0, 2)",forest,460,100.0,0.1,0.0
99,"(0, 5)",forest,384,100.0,0.1,0.0
99,"(1, 0)",forest,454,100.0,0.1,0.0
99,"(1, 2)",forest,493,100.0,0.1,0.0
99,"(2, 2)",forest,465,100.0,0.1,0.0
99,"(3, 0)",forest,430,100.0,0.1,0.0
99,"(3, 1)",forest,374,100.0,0.1,0.0
99,"(3, 3)",forest,452,100.0,0.1,0.0
99,"(3, 7)",forest,486,100.0,0.1,0.0
99,"(4, 1)",forest,386,100.0,0.1,0.0
99,"(4, 5)",forest,426,100.0,0.1,0.0
99,"(4, 8)",forest,468,100.0,0.1,0.0
99,"(5, 9)",forest,426,100.0,0.1,0.0
99,"(6, 2)",forest,372,100.0,0.1,0.0
99,"(6, 3)",forest,430,100.0,0.1,0.0
99,"(6, 8)",forest,481,100.0,0.1,0.0
99,"(7, 1)",forest,369,100.0,0.1,0.0
99,"(7, 3)",forest,389,100.0,0.1,0.0
99,"(7, 5)",forest,456,100.0,0.1,0.0
99,"(7, 9)",forest,359,100.0,0.1,0.0
99,"(8, 1)",forest,438,100.0,0.1,0.0
99,"(8, 7)",forest,430,100.0,0.1,0.0
99,"(9, 0)",forest,364,100.0,0.1,0.0
99,"(9, 7)",forest,430,100.0,0.1,0.0
99,"(9, 8)",forest,413,100.0,0.1,0.0
